year,week,province,Civilian,Non-Civilian
2015,13,Lattakia,6.0,0.0
2015,13,Quneitra,2.0,0.0
2015,13,Raqqa,0.0,0.0
2015,13,Sweida,0.0,0.0
2015,13,Tartous,0.0,0.0
2015,14,Aleppo,19.0,11.0
2015,14,Damascus,32.0,2.0
2015,14,Damascus Suburbs,70.0,7.0
2015,14,Daraa,72.0,13.0
2015,14,Deir Ezzor,28.0,3.0
2015,14,Hama,12.0,4.0
2015,14,Hasakeh,2.0,1.0
2015,14,Homs,15.0,8.0
2015,14,Idlib,66.0,14.0
2015,14,Lattakia,0.0,0.0
2015,14,Quneitra,1.0,0.0
2015,14,Raqqa,2.0,0.0
2015,14,Sweida,0.0,0.0
2015,14,Tartous,0.0,0.0
2015,15,Aleppo,68.0,39.0
2015,15,Damascus,12.0,6.0
2015,15,Damascus Suburbs,31.0,8.0
2015,15,Daraa,35.0,33.0
2015,15,Deir Ezzor,5.0,3.0
2015,15,Hama,2.0,0.0
2015,15,Hasakeh,2.0,0.0
2015,15,Homs,16.0,6.0
2015,15,Idlib,38.0,3.0
2015,15,Lattakia,1.0,0.0
2015,15,Quneitra,0.0,1.0
2015,15,Raqqa,8.0,1.0
2015,15,Sweida,0.0,0.0
2015,15,Tartous,1.0,0.0
2015,16,Aleppo,75.0,27.0
2015,16,Damascus,11.0,11.0
2015,16,Damascus Suburbs,59.0,14.0
2015,16,Daraa,34.0,6.0
2015,16,Deir Ezzor,2.0,6.0
2015,16,Hama,18.0,3.0
2015,16,Hasakeh,2.0,3.0
2015,16,Homs,11.0,3.0
2015,16,Idlib,64.0,5.0
2015,16,Lattakia,1.0,2.0
2015,16,Quneitra,0.0,0.0
2015,16,Raqqa,0.0,0.0
2015,16,Sweida,0.0,0.0
2015,16,Tartous,0.0,0.0
2015,17,Aleppo,51.0,27.0
2015,17,Damascus,12.0,1.0
2015,17,Damascus Suburbs,39.0,23.0
2015,17,Daraa,7.0,51.0
2015,17,Deir Ezzor,10.0,4.0
2015,17,Hama,5.0,6.0
2015,17,Hasakeh,2.0,1.0
2015,17,Homs,14.0,10.0
2015,17,Idlib,104.0,38.0
2015,17,Lattakia,0.0,0.0
2015,17,Quneitra,0.0,1.0
2015,17,Raqqa,1.0,0.0
2015,17,Sweida,0.0,0.0
2015,17,Tartous,0.0,0.0
2015,18,Aleppo,146.0,9.0
2015,18,Damascus,6.0,14.0
2015,18,Damascus Suburbs,38.0,36.0
2015,18,Daraa,13.0,21.0
2015,18,Deir Ezzor,26.0,7.0
2015,18,Hama,21.0,6.0
2015,18,Hasakeh,4.0,0.0
2015,18,Homs,7.0,9.0
2015,18,Idlib,74.0,39.0
2015,18,Lattakia,0.0,0.0
2015,18,Quneitra,1.0,0.0
2015,18,Raqqa,0.0,0.0
2015,18,Sweida,0.0,0.0
2015,18,Tartous,0.0,0.0
2015,19,Aleppo,36.0,15.0
2015,19,Damascus,4.0,1.0
2015,19,Damascus Suburbs,26.0,29.0
2015,19,Daraa,42.0,30.0
2015,19,Deir Ezzor,17.0,10.0
2015,19,Hama,17.0,14.0
2015,19,Hasakeh,5.0,0.0
2015,19,Homs,10.0,28.0
2015,19,Idlib,12.0,10.0
2015,19,Lattakia,0.0,0.0
2015,19,Quneitra,0.0,2.0
2015,19,Raqqa,0.0,4.0
2015,19,Sweida,0.0,0.0
2015,19,Tartous,0.0,0.0
2015,20,Aleppo,176.0,26.0
2015,20,Damascus,2.0,0.0
2015,20,Damascus Suburbs,50.0,15.0
2015,20,Daraa,17.0,7.0
2015,20,Deir Ezzor,8.0,14.0
2015,20,Hama,11.0,6.0
2015,20,Hasakeh,3.0,2.0
2015,20,Homs,11.0,16.0
2015,20,Idlib,106.0,24.0
2015,20,Lattakia,0.0,0.0
2015,20,Quneitra,1.0,0.0
2015,20,Raqqa,0.0,1.0
2015,20,Sweida,0.0,0.0
2015,20,Tartous,0.0,0.0
2015,21,Aleppo,43.0,16.0
2015,21,Damascus,3.0,1.0
2015,21,Damascus Suburbs,28.0,17.0
2015,21,Daraa,28.0,12.0
2015,21,Deir Ezzor,79.0,3.0
2015,21,Hama,16.0,14.0
2015,21,Hasakeh,6.0,0.0
2015,21,Homs,16.0,22.0
2015,21,Idlib,44.0,27.0
2015,21,Lattakia,0.0,2.0
2015,21,Quneitra,0.0,0.0
2015,21,Raqqa,1.0,0.0
2015,21,Sweida,1.0,0.0
2015,21,Tartous,0.0,0.0
2015,22,Aleppo,125.0,24.0
2015,22,Damascus,7.0,2.0
2015,22,Damascus Suburbs,34.0,5.0
2015,22,Daraa,11.0,11.0
2015,22,Deir Ezzor,34.0,12.0
2015,22,Hama,6.0,2.0
2015,22,Hasakeh,26.0,0.0
2015,22,Homs,29.0,5.0
2015,22,Idlib,36.0,13.0
2015,22,Lattakia,1.0,0.0
2015,22,Quneitra,0.0,0.0
2015,22,Raqqa,0.0,0.0
2015,22,Sweida,0.0,0.0
2015,22,Tartous,0.0,0.0
2015,23,Aleppo,106.0,21.0
2015,23,Damascus,5.0,4.0
2015,23,Damascus Suburbs,16.0,9.0
2015,23,Daraa,23.0,6.0
2015,23,Deir Ezzor,8.0,1.0
2015,23,Hama,16.0,5.0
2015,23,Hasakeh,0.0,0.0
2015,23,Homs,47.0,2.0
2015,23,Idlib,49.0,8.0
2015,23,Lattakia,1.0,0.0
2015,23,Quneitra,0.0,1.0
2015,23,Raqqa,0.0,1.0
2015,23,Sweida,0.0,0.0
2015,23,Tartous,0.0,0.0
2015,24,Aleppo,34.0,27.0
2015,24,Damascus,1.0,0.0
2015,24,Damascus Suburbs,29.0,14.0
2015,24,Daraa,40.0,86.0
2015,24,Deir Ezzor,11.0,5.0
2015,24,Hama,17.0,9.0
2015,24,Hasakeh,0.0,1.0
2015,24,Homs,41.0,10.0
2015,24,Idlib,139.0,3.0
2015,24,Lattakia,0.0,1.0
2015,24,Quneitra,0.0,4.0
2015,24,Raqqa,0.0,0.0
2015,24,Sweida,0.0,0.0
2015,24,Tartous,0.0,0.0
2015,25,Aleppo,20.0,63.0
2015,25,Damascus,1.0,1.0
2015,25,Damascus Suburbs,59.0,9.0
2015,25,Daraa,63.0,43.0
2015,25,Deir Ezzor,10.0,5.0
2015,25,Hama,4.0,20.0
2015,25,Hasakeh,6.0,1.0
2015,25,Homs,29.0,0.0
2015,25,Idlib,6.0,14.0
2015,25,Lattakia,0.0,0.0
2015,25,Quneitra,1.0,4.0
2015,25,Raqqa,1.0,1.0
2015,25,Sweida,0.0,0.0
2015,25,Tartous,0.0,0.0
2015,26,Aleppo,316.0,5.0
2015,26,Damascus,4.0,0.0
2015,26,Damascus Suburbs,24.0,16.0
2015,26,Daraa,52.0,56.0
2015,26,Deir Ezzor,22.0,7.0
2015,26,Hama,13.0,6.0
2015,26,Hasakeh,11.0,0.0
2015,26,Homs,35.0,11.0
2015,26,Idlib,18.0,0.0
2015,26,Lattakia,1.0,0.0
2015,26,Quneitra,0.0,1.0
2015,26,Raqqa,2.0,0.0
2015,26,Sweida,0.0,0.0
2015,26,Tartous,0.0,0.0
2015,27,Aleppo,25.0,32.0
2015,27,Damascus,8.0,0.0
2015,27,Damascus Suburbs,52.0,38.0
2015,27,Daraa,51.0,20.0
2015,27,Deir Ezzor,8.0,6.0
2015,27,Hama,28.0,10.0
2015,27,Hasakeh,5.0,1.0
2015,27,Homs,38.0,13.0
2015,27,Idlib,39.0,2.0
2015,27,Lattakia,0.0,0.0
2015,27,Quneitra,0.0,1.0
2015,27,Raqqa,7.0,0.0
2015,27,Sweida,0.0,0.0
2015,27,Tartous,0.0,0.0
2015,28,Aleppo,62.0,16.0
2015,28,Damascus,10.0,3.0
2015,28,Damascus Suburbs,23.0,30.0
2015,28,Daraa,33.0,14.0
2015,28,Deir Ezzor,12.0,2.0
2015,28,Hama,10.0,0.0
2015,28,Hasakeh,2.0,1.0
2015,28,Homs,11.0,5.0
2015,28,Idlib,21.0,2.0
2015,28,Lattakia,0.0,0.0
2015,28,Quneitra,0.0,2.0
2015,28,Raqqa,3.0,2.0
2015,28,Sweida,0.0,0.0
2015,28,Tartous,0.0,0.0
2015,29,Aleppo,82.0,4.0
2015,29,Damascus,2.0,0.0
2015,29,Damascus Suburbs,28.0,32.0
2015,29,Daraa,28.0,10.0
2015,29,Deir Ezzor,9.0,3.0
2015,29,Hama,5.0,6.0
2015,29,Hasakeh,1.0,1.0
2015,29,Homs,5.0,7.0
2015,29,Idlib,49.0,9.0
2015,29,Lattakia,0.0,0.0
2015,29,Quneitra,0.0,0.0
2015,29,Raqqa,0.0,0.0
2015,29,Sweida,0.0,0.0
2015,29,Tartous,1.0,0.0
2015,30,Aleppo,55.0,13.0
2015,30,Damascus,9.0,0.0
2015,30,Damascus Suburbs,30.0,25.0
2015,30,Daraa,55.0,19.0
2015,30,Deir Ezzor,16.0,8.0
2015,30,Hama,13.0,2.0
2015,30,Hasakeh,1.0,0.0
2015,30,Homs,14.0,7.0
2015,30,Idlib,23.0,8.0
2015,30,Lattakia,0.0,0.0
2015,30,Quneitra,0.0,2.0
2015,30,Raqqa,0.0,0.0
2015,30,Sweida,0.0,0.0
2015,30,Tartous,0.0,0.0
2015,31,Aleppo,24.0,14.0
2015,31,Damascus,6.0,3.0
2015,31,Damascus Suburbs,38.0,31.0
2015,31,Daraa,27.0,7.0
2015,31,Deir Ezzor,27.0,12.0
2015,31,Hama,28.0,6.0
2015,31,Hasakeh,0.0,0.0
2015,31,Homs,11.0,10.0
2015,31,Idlib,46.0,47.0
2015,31,Lattakia,0.0,0.0
2015,31,Quneitra,1.0,0.0
2015,31,Raqqa,1.0,0.0
2015,31,Sweida,0.0,0.0
2015,31,Tartous,0.0,0.0
2015,32,Aleppo,8.0,20.0
2015,32,Damascus,12.0,0.0
2015,32,Damascus Suburbs,19.0,37.0
2015,32,Daraa,15.0,9.0
2015,32,Deir Ezzor,8.0,15.0
2015,32,Hama,33.0,4.0
2015,32,Hasakeh,2.0,1.0
2015,32,Homs,10.0,1.0
2015,32,Idlib,70.0,28.0
2015,32,Lattakia,0.0,0.0
2015,32,Quneitra,0.0,0.0
2015,32,Raqqa,1.0,1.0
2015,32,Sweida,0.0,0.0
2015,32,Tartous,1.0,0.0
2015,33,Aleppo,14.0,39.0
2015,33,Damascus,12.0,1.0
2015,33,Damascus Suburbs,366.0,43.0
2015,33,Daraa,38.0,42.0
2015,33,Deir Ezzor,22.0,7.0
2015,33,Hama,13.0,0.0
2015,33,Hasakeh,2.0,0.0
2015,33,Homs,26.0,32.0
2015,33,Idlib,56.0,25.0
2015,33,Lattakia,0.0,0.0
2015,33,Quneitra,0.0,0.0
2015,33,Raqqa,3.0,3.0
2015,33,Sweida,0.0,0.0
2015,33,Tartous,0.0,0.0
2015,34,Aleppo,27.0,23.0
2015,34,Damascus,2.0,3.0
2015,34,Damascus Suburbs,198.0,55.0
2015,34,Daraa,12.0,9.0
2015,34,Deir Ezzor,8.0,3.0
2015,34,Hama,11.0,2.0
2015,34,Hasakeh,3.0,1.0
2015,34,Homs,6.0,6.0
2015,34,Idlib,14.0,4.0
2015,34,Lattakia,0.0,3.0
2015,34,Quneitra,0.0,0.0
2015,34,Raqqa,10.0,9.0
2015,34,Sweida,0.0,0.0
2015,34,Tartous,0.0,0.0
2015,35,Aleppo,7.0,13.0
2015,35,Damascus,1.0,0.0
2015,35,Damascus Suburbs,114.0,25.0
2015,35,Daraa,14.0,3.0
2015,35,Deir Ezzor,17.0,7.0
2015,35,Hama,2.0,0.0
2015,35,Hasakeh,0.0,0.0
2015,35,Homs,2.0,8.0
2015,35,Idlib,33.0,9.0
2015,35,Lattakia,0.0,0.0
2015,35,Quneitra,1.0,0.0
2015,35,Raqqa,0.0,0.0
2015,35,Sweida,0.0,0.0
2015,35,Tartous,0.0,0.0
2015,36,Aleppo,4.0,11.0
2015,36,Damascus,1.0,5.0
2015,36,Damascus Suburbs,93.0,35.0
2015,36,Daraa,14.0,4.0
2015,36,Deir Ezzor,3.0,2.0
2015,36,Hama,0.0,1.0
2015,36,Hasakeh,0.0,0.0
2015,36,Homs,1.0,3.0
2015,36,Idlib,13.0,6.0
2015,36,Lattakia,0.0,0.0
2015,36,Quneitra,0.0,0.0
2015,36,Raqqa,0.0,0.0
2015,36,Sweida,0.0,0.0
2015,36,Tartous,0.0,0.0
2015,37,Aleppo,0.0,7.0
2015,37,Damascus,3.0,1.0
2015,37,Damascus Suburbs,33.0,57.0
2015,37,Daraa,11.0,3.0
2015,37,Deir Ezzor,7.0,11.0
2015,37,Hama,0.0,3.0
2015,37,Hasakeh,0.0,1.0
2015,37,Homs,3.0,12.0
2015,37,Idlib,10.0,5.0
2015,37,Lattakia,0.0,0.0
2015,37,Quneitra,0.0,0.0
2015,37,Raqqa,0.0,0.0
2015,37,Sweida,0.0,0.0
2015,37,Tartous,0.0,0.0
2015,38,Aleppo,3.0,1.0
2015,38,Damascus,4.0,1.0
2015,38,Damascus Suburbs,39.0,43.0
2015,38,Daraa,29.0,8.0
2015,38,Deir Ezzor,1.0,4.0
2015,38,Hama,0.0,1.0
2015,38,Hasakeh,0.0,0.0
2015,38,Homs,14.0,6.0
2015,38,Idlib,24.0,9.0
2015,38,Lattakia,0.0,0.0
2015,38,Quneitra,0.0,1.0
2015,38,Raqqa,0.0,0.0
2015,38,Sweida,0.0,0.0
2015,38,Tartous,0.0,0.0
2015,39,Aleppo,50.0,3.0
2015,39,Damascus,2.0,7.0
2015,39,Damascus Suburbs,18.0,18.0
2015,39,Daraa,6.0,13.0
2015,39,Deir Ezzor,4.0,0.0
2015,39,Hama,2.0,1.0
2015,39,Hasakeh,0.0,0.0
2015,39,Homs,47.0,3.0
2015,39,Idlib,17.0,2.0
2015,39,Lattakia,0.0,1.0
2015,39,Quneitra,3.0,8.0
2015,39,Raqqa,0.0,0.0
2015,39,Sweida,0.0,0.0
2015,39,Tartous,0.0,0.0
2015,40,Aleppo,19.0,1.0
2015,40,Damascus,3.0,0.0
2015,40,Damascus Suburbs,26.0,19.0
2015,40,Daraa,13.0,21.0
2015,40,Deir Ezzor,27.0,12.0
2015,40,Hama,7.0,0.0
2015,40,Hasakeh,0.0,0.0
2015,40,Homs,48.0,1.0
2015,40,Idlib,9.0,1.0
2015,40,Lattakia,0.0,0.0
2015,40,Quneitra,0.0,0.0
2015,40,Raqqa,1.0,0.0
2015,40,Sweida,0.0,0.0
2015,40,Tartous,0.0,0.0
2015,41,Aleppo,35.0,14.0
2015,41,Damascus,5.0,2.0
2015,41,Damascus Suburbs,41.0,11.0
2015,41,Daraa,15.0,32.0
2015,41,Deir Ezzor,20.0,22.0
2015,41,Hama,14.0,11.0
2015,41,Hasakeh,0.0,0.0
2015,41,Homs,23.0,4.0
2015,41,Idlib,34.0,15.0
2015,41,Lattakia,0.0,4.0
2015,41,Quneitra,0.0,1.0
2015,41,Raqqa,1.0,0.0
2015,41,Sweida,0.0,0.0
2015,41,Tartous,0.0,0.0
2015,42,Aleppo,68.0,36.0
2015,42,Damascus,2.0,1.0
2015,42,Damascus Suburbs,63.0,33.0
2015,42,Daraa,10.0,26.0
2015,42,Deir Ezzor,14.0,11.0
2015,42,Hama,4.0,11.0
2015,42,Hasakeh,1.0,0.0
2015,42,Homs,88.0,19.0
2015,42,Idlib,9.0,21.0
2015,42,Lattakia,0.0,3.0
2015,42,Quneitra,0.0,1.0
2015,42,Raqqa,1.0,0.0
2015,42,Sweida,0.0,0.0
2015,42,Tartous,0.0,0.0
2015,43,Aleppo,30.0,51.0
2015,43,Damascus,0.0,1.0
2015,43,Damascus Suburbs,50.0,39.0
2015,43,Daraa,22.0,25.0
2015,43,Deir Ezzor,23.0,9.0
2015,43,Hama,16.0,20.0
2015,43,Hasakeh,0.0,0.0
2015,43,Homs,37.0,34.0
2015,43,Idlib,35.0,32.0
2015,43,Lattakia,1.0,3.0
2015,43,Quneitra,1.0,0.0
2015,43,Raqqa,2.0,0.0
2015,43,Sweida,0.0,0.0
2015,43,Tartous,0.0,0.0
2015,44,Aleppo,107.0,16.0
2015,44,Damascus,3.0,1.0
2015,44,Damascus Suburbs,126.0,22.0
2015,44,Daraa,18.0,5.0
2015,44,Deir Ezzor,9.0,6.0
2015,44,Hama,21.0,10.0
2015,44,Hasakeh,4.0,0.0
2015,44,Homs,23.0,10.0
2015,44,Idlib,22.0,30.0
2015,44,Lattakia,0.0,0.0
2015,44,Quneitra,0.0,1.0
2015,44,Raqqa,3.0,0.0
2015,44,Sweida,0.0,0.0
2015,44,Tartous,0.0,0.0
2015,45,Aleppo,40.0,18.0
2015,45,Damascus,3.0,3.0
2015,45,Damascus Suburbs,71.0,58.0
2015,45,Daraa,9.0,9.0
2015,45,Deir Ezzor,59.0,2.0
2015,45,Hama,10.0,23.0
2015,45,Hasakeh,2.0,2.0
2015,45,Homs,43.0,3.0
2015,45,Idlib,27.0,26.0
2015,45,Lattakia,1.0,5.0
2015,45,Quneitra,0.0,0.0
2015,45,Raqqa,20.0,0.0
2015,45,Sweida,0.0,0.0
2015,45,Tartous,0.0,0.0
2015,46,Aleppo,53.0,27.0
2015,46,Damascus,6.0,6.0
2015,46,Damascus Suburbs,55.0,29.0
2015,46,Daraa,21.0,44.0
2015,46,Deir Ezzor,9.0,17.0
2015,46,Hama,13.0,17.0
2015,46,Hasakeh,2.0,0.0
2015,46,Homs,16.0,13.0
2015,46,Idlib,18.0,40.0
2015,46,Lattakia,3.0,3.0
2015,46,Quneitra,0.0,0.0
2015,46,Raqqa,1.0,0.0
2015,46,Sweida,0.0,0.0
2015,46,Tartous,0.0,0.0
2015,47,Aleppo,32.0,9.0
2015,47,Damascus,8.0,1.0
2015,47,Damascus Suburbs,49.0,19.0
2015,47,Daraa,44.0,9.0
2015,47,Deir Ezzor,75.0,5.0
2015,47,Hama,10.0,12.0
2015,47,Hasakeh,0.0,3.0
2015,47,Homs,7.0,15.0
2015,47,Idlib,35.0,13.0
2015,47,Lattakia,0.0,4.0
2015,47,Quneitra,2.0,0.0
2015,47,Raqqa,3.0,0.0
2015,47,Sweida,1.0,0.0
2015,47,Tartous,0.0,1.0
2015,48,Aleppo,47.0,29.0
2015,48,Damascus,3.0,1.0
2015,48,Damascus Suburbs,41.0,28.0
2015,48,Daraa,24.0,7.0
2015,48,Deir Ezzor,16.0,8.0
2015,48,Hama,5.0,20.0
2015,48,Hasakeh,0.0,0.0
2015,48,Homs,19.0,24.0
2015,48,Idlib,64.0,54.0
2015,48,Lattakia,0.0,7.0
2015,48,Quneitra,1.0,1.0
2015,48,Raqqa,13.0,0.0
2015,48,Sweida,0.0,0.0
2015,48,Tartous,0.0,0.0
2015,49,Aleppo,44.0,22.0
2015,49,Damascus,4.0,1.0
2015,49,Damascus Suburbs,100.0,24.0
2015,49,Daraa,25.0,30.0
2015,49,Deir Ezzor,18.0,7.0
2015,49,Hama,6.0,14.0
2015,49,Hasakeh,2.0,0.0
2015,49,Homs,46.0,10.0
2015,49,Idlib,13.0,27.0
2015,49,Lattakia,0.0,4.0
2015,49,Quneitra,0.0,0.0
2015,49,Raqqa,4.0,1.0
2015,49,Sweida,0.0,0.0
2015,49,Tartous,0.0,1.0
2015,50,Aleppo,107.0,26.0
2015,50,Damascus,4.0,2.0
2015,50,Damascus Suburbs,130.0,21.0
2015,50,Daraa,17.0,16.0
2015,50,Deir Ezzor,34.0,2.0
2015,50,Hama,9.0,15.0
2015,50,Hasakeh,1.0,0.0
2015,50,Homs,5.0,12.0
2015,50,Idlib,21.0,66.0
2015,50,Lattakia,0.0,5.0
2015,50,Quneitra,0.0,0.0
2015,50,Raqqa,1.0,2.0
2015,50,Sweida,0.0,0.0
2015,50,Tartous,0.0,0.0
2015,51,Aleppo,98.0,35.0
2015,51,Damascus,6.0,1.0
2015,51,Damascus Suburbs,36.0,22.0
2015,51,Daraa,10.0,3.0
2015,51,Deir Ezzor,16.0,3.0
2015,51,Hama,6.0,6.0
2015,51,Hasakeh,0.0,0.0
2015,51,Homs,12.0,12.0
2015,51,Idlib,78.0,26.0
2015,51,Lattakia,0.0,4.0
2015,51,Quneitra,1.0,0.0
2015,51,Raqqa,12.0,1.0
2015,51,Sweida,0.0,0.0
2015,51,Tartous,0.0,0.0
2015,52,Aleppo,66.0,30.0
2015,52,Damascus,4.0,5.0
2015,52,Damascus Suburbs,100.0,40.0
2015,52,Daraa,27.0,9.0
2015,52,Deir Ezzor,27.0,5.0
2015,52,Hama,10.0,8.0
2015,52,Hasakeh,2.0,0.0
2015,52,Homs,22.0,13.0
2015,52,Idlib,35.0,20.0
2015,52,Lattakia,0.0,2.0
2015,52,Quneitra,1.0,0.0
2015,52,Raqqa,7.0,0.0
2015,52,Sweida,0.0,0.0
2015,52,Tartous,0.0,0.0
2015,53,Aleppo,31.0,16.0
2015,53,Damascus,0.0,0.0
2015,53,Damascus Suburbs,28.0,15.0
2015,53,Daraa,8.0,28.0
2015,53,Deir Ezzor,7.0,2.0
2015,53,Hama,4.0,3.0
2015,53,Hasakeh,1.0,0.0
2015,53,Homs,8.0,6.0
2015,53,Idlib,4.0,5.0
2015,53,Lattakia,0.0,5.0
2015,53,Quneitra,0.0,0.0
2015,53,Raqqa,0.0,0.0
2015,53,Sweida,0.0,0.0
2015,53,Tartous,0.0,0.0
2016,1,Aleppo,41.0,7.0
2016,1,Damascus,2.0,1.0
2016,1,Damascus Suburbs,85.0,16.0
2016,1,Daraa,19.0,18.0
2016,1,Deir Ezzor,5.0,4.0
2016,1,Hama,12.0,2.0
2016,1,Hasakeh,2.0,0.0
2016,1,Homs,3.0,5.0
2016,1,Idlib,52.0,4.0
2016,1,Lattakia,1.0,4.0
2016,1,Quneitra,0.0,2.0
2016,1,Raqqa,7.0,0.0
2016,1,Sweida,0.0,0.0
2016,1,Tartous,0.0,0.0
2016,2,Aleppo,68.0,27.0
2016,2,Damascus,3.0,11.0
2016,2,Damascus Suburbs,63.0,33.0
2016,2,Daraa,14.0,29.0
2016,2,Deir Ezzor,34.0,19.0
2016,2,Hama,8.0,6.0
2016,2,Hasakeh,2.0,1.0
2016,2,Homs,9.0,19.0
2016,2,Idlib,76.0,25.0
2016,2,Lattakia,0.0,1.0
2016,2,Quneitra,0.0,0.0
2016,2,Raqqa,10.0,0.0
2016,2,Sweida,0.0,0.0
2016,2,Tartous,0.0,4.0
2016,3,Aleppo,44.0,17.0
2016,3,Damascus,2.0,0.0
2016,3,Damascus Suburbs,32.0,44.0
2016,3,Daraa,5.0,27.0
2016,3,Deir Ezzor,95.0,8.0
2016,3,Hama,8.0,10.0
2016,3,Hasakeh,1.0,0.0
2016,3,Homs,12.0,9.0
2016,3,Idlib,24.0,13.0
2016,3,Lattakia,1.0,5.0
2016,3,Quneitra,0.0,0.0
2016,3,Raqqa,28.0,2.0
2016,3,Sweida,0.0,0.0
2016,3,Tartous,1.0,0.0
2016,4,Aleppo,61.0,14.0
2016,4,Damascus,2.0,1.0
2016,4,Damascus Suburbs,49.0,17.0
2016,4,Daraa,8.0,14.0
2016,4,Deir Ezzor,48.0,3.0
2016,4,Hama,3.0,19.0
2016,4,Hasakeh,16.0,0.0
2016,4,Homs,26.0,5.0
2016,4,Idlib,55.0,26.0
2016,4,Lattakia,0.0,0.0
2016,4,Quneitra,2.0,0.0
2016,4,Raqqa,8.0,0.0
2016,4,Sweida,0.0,0.0
2016,4,Tartous,0.0,0.0
2016,5,Aleppo,69.0,111.0
2016,5,Damascus,1.0,0.0
2016,5,Damascus Suburbs,25.0,39.0
2016,5,Daraa,22.0,20.0
2016,5,Deir Ezzor,23.0,5.0
2016,5,Hama,3.0,18.0
2016,5,Hasakeh,0.0,0.0
2016,5,Homs,33.0,13.0
2016,5,Idlib,8.0,32.0
2016,5,Lattakia,1.0,8.0
2016,5,Quneitra,0.0,0.0
2016,5,Raqqa,9.0,1.0
2016,5,Sweida,0.0,0.0
2016,5,Tartous,0.0,0.0
2016,6,Aleppo,54.0,23.0
2016,6,Damascus,4.0,7.0
2016,6,Damascus Suburbs,51.0,28.0
2016,6,Daraa,19.0,13.0
2016,6,Deir Ezzor,6.0,3.0
2016,6,Hama,5.0,3.0
2016,6,Hasakeh,2.0,0.0
2016,6,Homs,29.0,13.0
2016,6,Idlib,25.0,16.0
2016,6,Lattakia,0.0,3.0
2016,6,Quneitra,0.0,0.0
2016,6,Raqqa,5.0,0.0
2016,6,Sweida,1.0,0.0
2016,6,Tartous,0.0,0.0
2016,7,Aleppo,64.0,28.0
2016,7,Damascus,3.0,3.0
2016,7,Damascus Suburbs,48.0,19.0
2016,7,Daraa,20.0,21.0
2016,7,Deir Ezzor,25.0,7.0
2016,7,Hama,2.0,9.0
2016,7,Hasakeh,16.0,1.0
2016,7,Homs,25.0,17.0
2016,7,Idlib,32.0,25.0
2016,7,Lattakia,0.0,1.0
2016,7,Quneitra,0.0,0.0
2016,7,Raqqa,1.0,0.0
2016,7,Sweida,0.0,0.0
2016,7,Tartous,0.0,0.0
2016,8,Aleppo,51.0,23.0
2016,8,Damascus,4.0,3.0
2016,8,Damascus Suburbs,36.0,46.0
2016,8,Daraa,12.0,16.0
2016,8,Deir Ezzor,23.0,8.0
2016,8,Hama,11.0,7.0
2016,8,Hasakeh,2.0,1.0
2016,8,Homs,6.0,6.0
2016,8,Idlib,17.0,23.0
2016,8,Lattakia,1.0,9.0
2016,8,Quneitra,0.0,0.0
2016,8,Raqqa,15.0,0.0
2016,8,Sweida,0.0,0.0
2016,8,Tartous,0.0,1.0
2016,9,Aleppo,22.0,6.0
2016,9,Damascus,1.0,4.0
2016,9,Damascus Suburbs,9.0,19.0
2016,9,Daraa,7.0,3.0
2016,9,Deir Ezzor,24.0,9.0
2016,9,Hama,1.0,8.0
2016,9,Hasakeh,4.0,0.0
2016,9,Homs,17.0,22.0
2016,9,Idlib,11.0,10.0
2016,9,Lattakia,0.0,1.0
2016,9,Quneitra,0.0,18.0
2016,9,Raqqa,0.0,0.0
2016,9,Sweida,0.0,0.0
2016,9,Tartous,0.0,0.0
2016,10,Aleppo,21.0,21.0
2016,10,Damascus,1.0,1.0
2016,10,Damascus Suburbs,15.0,9.0
2016,10,Daraa,14.0,11.0
2016,10,Deir Ezzor,25.0,6.0
2016,10,Hama,0.0,2.0
2016,10,Hasakeh,3.0,0.0
2016,10,Homs,18.0,11.0
2016,10,Idlib,19.0,41.0
2016,10,Lattakia,0.0,3.0
2016,10,Quneitra,1.0,0.0
2016,10,Raqqa,2.0,3.0
2016,10,Sweida,0.0,0.0
2016,10,Tartous,0.0,0.0
2016,11,Aleppo,15.0,5.0
2016,11,Damascus,1.0,0.0
2016,11,Damascus Suburbs,8.0,5.0
2016,11,Daraa,21.0,18.0
2016,11,Deir Ezzor,8.0,2.0
2016,11,Hama,5.0,4.0
2016,11,Hasakeh,0.0,1.0
2016,11,Homs,5.0,6.0
2016,11,Idlib,5.0,6.0
2016,11,Lattakia,0.0,0.0
2016,11,Quneitra,1.0,0.0
2016,11,Raqqa,1.0,0.0
2016,11,Sweida,0.0,0.0
2016,11,Tartous,0.0,0.0
2016,12,Aleppo,9.0,15.0
2016,12,Damascus,1.0,0.0
2016,12,Damascus Suburbs,11.0,16.0
2016,12,Daraa,27.0,34.0
2016,12,Deir Ezzor,29.0,4.0
2016,12,Hama,11.0,3.0
2016,12,Hasakeh,0.0,0.0
2016,12,Homs,4.0,5.0
2016,12,Idlib,5.0,5.0
2016,12,Lattakia,0.0,2.0
2016,12,Quneitra,0.0,0.0
2016,12,Raqqa,5.0,0.0
2016,12,Sweida,0.0,0.0
2016,12,Tartous,0.0,0.0
2016,13,Aleppo,15.0,30.0
2016,13,Damascus,3.0,0.0
2016,13,Damascus Suburbs,46.0,23.0
2016,13,Daraa,8.0,29.0
2016,13,Deir Ezzor,26.0,2.0
