"","year","week","province","count"
"1736",2013,30,"Tartous",0
"1737",2013,31,"Hasakeh",6
"1738",2013,31,"Aleppo",167
"1739",2013,31,"Raqqa",33
"1740",2013,31,"Sweida",0
"1741",2013,31,"Damascus",87
"1742",2013,31,"Daraa",102
"1743",2013,31,"Deir.Ezzor",51
"1744",2013,31,"Hama",57
"1745",2013,31,"Homs",133
"1746",2013,31,"Idlib",205
"1747",2013,31,"Lattakia",23
"1748",2013,31,"Quneitra",11
"1749",2013,31,"Damascus.Suburbs",307
"1750",2013,31,"Tartous",4
"1751",2013,32,"Hasakeh",6
"1752",2013,32,"Aleppo",244
"1753",2013,32,"Raqqa",28
"1754",2013,32,"Sweida",0
"1755",2013,32,"Damascus",96
"1756",2013,32,"Daraa",180
"1757",2013,32,"Deir.Ezzor",184
"1758",2013,32,"Hama",90
"1759",2013,32,"Homs",114
"1760",2013,32,"Idlib",210
"1761",2013,32,"Lattakia",70
"1762",2013,32,"Quneitra",20
"1763",2013,32,"Damascus.Suburbs",279
"1764",2013,32,"Tartous",0
"1765",2013,33,"Hasakeh",6
"1766",2013,33,"Aleppo",283
"1767",2013,33,"Raqqa",20
"1768",2013,33,"Sweida",0
"1769",2013,33,"Damascus",57
"1770",2013,33,"Daraa",138
"1771",2013,33,"Deir.Ezzor",79
"1772",2013,33,"Hama",39
"1773",2013,33,"Homs",62
"1774",2013,33,"Idlib",160
"1775",2013,33,"Lattakia",0
"1776",2013,33,"Quneitra",12
"1777",2013,33,"Damascus.Suburbs",199
"1778",2013,33,"Tartous",0
"1779",2013,34,"Hasakeh",15
"1780",2013,34,"Aleppo",224
"1781",2013,34,"Raqqa",0
"1782",2013,34,"Sweida",0
"1783",2013,34,"Damascus",195
"1784",2013,34,"Daraa",115
"1785",2013,34,"Deir.Ezzor",75
"1786",2013,34,"Hama",66
"1787",2013,34,"Homs",106
"1788",2013,34,"Idlib",313
"1789",2013,34,"Lattakia",6
"1790",2013,34,"Quneitra",5
"1791",2013,34,"Damascus.Suburbs",1878
"1792",2013,34,"Tartous",0
"1793",2013,35,"Hasakeh",21
"1794",2013,35,"Aleppo",212
"1795",2013,35,"Raqqa",15
"1796",2013,35,"Sweida",0
"1797",2013,35,"Damascus",15
"1798",2013,35,"Daraa",70
"1799",2013,35,"Deir.Ezzor",36
"1800",2013,35,"Hama",67
"1801",2013,35,"Homs",72
"1802",2013,35,"Idlib",210
"1803",2013,35,"Lattakia",2
"1804",2013,35,"Quneitra",0
"1805",2013,35,"Damascus.Suburbs",372
"1806",2013,35,"Tartous",1
"1807",2013,36,"Hasakeh",5
"1808",2013,36,"Aleppo",150
"1809",2013,36,"Raqqa",13
"1810",2013,36,"Sweida",0
"1811",2013,36,"Damascus",53
"1812",2013,36,"Daraa",86
"1813",2013,36,"Deir.Ezzor",31
"1814",2013,36,"Hama",45
"1815",2013,36,"Homs",84
"1816",2013,36,"Idlib",172
"1817",2013,36,"Lattakia",2
"1818",2013,36,"Quneitra",21
"1819",2013,36,"Damascus.Suburbs",339
"1820",2013,36,"Tartous",2
"1821",2013,37,"Hasakeh",19
"1822",2013,37,"Aleppo",113
"1823",2013,37,"Raqqa",31
"1824",2013,37,"Sweida",0
"1825",2013,37,"Damascus",41
"1826",2013,37,"Daraa",101
"1827",2013,37,"Deir.Ezzor",51
"1828",2013,37,"Hama",54
"1829",2013,37,"Homs",41
"1830",2013,37,"Idlib",81
"1831",2013,37,"Lattakia",6
"1832",2013,37,"Quneitra",26
"1833",2013,37,"Damascus.Suburbs",96
"1834",2013,37,"Tartous",0
"1835",2013,38,"Hasakeh",5
"1836",2013,38,"Aleppo",90
"1837",2013,38,"Raqqa",19
"1838",2013,38,"Sweida",6
"1839",2013,38,"Damascus",27
"1840",2013,38,"Daraa",88
"1841",2013,38,"Deir.Ezzor",38
"1842",2013,38,"Hama",102
"1843",2013,38,"Homs",69
"1844",2013,38,"Idlib",109
"1845",2013,38,"Lattakia",0
"1846",2013,38,"Quneitra",3
"1847",2013,38,"Damascus.Suburbs",132
"1848",2013,38,"Tartous",0
"1849",2013,39,"Hasakeh",1
"1850",2013,39,"Aleppo",113
"1851",2013,39,"Raqqa",30
"1852",2013,39,"Sweida",0
"1853",2013,39,"Damascus",50
"1854",2013,39,"Daraa",119
"1855",2013,39,"Deir.Ezzor",32
"1856",2013,39,"Hama",44
"1857",2013,39,"Homs",68
"1858",2013,39,"Idlib",66
"1859",2013,39,"Lattakia",6
"1860",2013,39,"Quneitra",4
"1861",2013,39,"Damascus.Suburbs",232
"1862",2013,39,"Tartous",0
"1863",2013,40,"Hasakeh",6
"1864",2013,40,"Aleppo",76
"1865",2013,40,"Raqqa",3
"1866",2013,40,"Sweida",0
"1867",2013,40,"Damascus",26
"1868",2013,40,"Daraa",125
"1869",2013,40,"Deir.Ezzor",22
"1870",2013,40,"Hama",62
"1871",2013,40,"Homs",75
"1872",2013,40,"Idlib",71
"1873",2013,40,"Lattakia",1
"1874",2013,40,"Quneitra",14
"1875",2013,40,"Damascus.Suburbs",137
"1876",2013,40,"Tartous",11
"1877",2013,41,"Hasakeh",14
"1878",2013,41,"Aleppo",196
"1879",2013,41,"Raqqa",6
"1880",2013,41,"Sweida",0
"1881",2013,41,"Damascus",51
"1882",2013,41,"Daraa",87
"1883",2013,41,"Deir.Ezzor",20
"1884",2013,41,"Hama",51
"1885",2013,41,"Homs",69
"1886",2013,41,"Idlib",99
"1887",2013,41,"Lattakia",4
"1888",2013,41,"Quneitra",10
"1889",2013,41,"Damascus.Suburbs",205
"1890",2013,41,"Tartous",3
"1891",2013,42,"Hasakeh",0
"1892",2013,42,"Aleppo",122
"1893",2013,42,"Raqqa",6
"1894",2013,42,"Sweida",1
"1895",2013,42,"Damascus",55
"1896",2013,42,"Daraa",96
"1897",2013,42,"Deir.Ezzor",108
"1898",2013,42,"Hama",32
"1899",2013,42,"Homs",37
"1900",2013,42,"Idlib",64
"1901",2013,42,"Lattakia",2
"1902",2013,42,"Quneitra",9
"1903",2013,42,"Damascus.Suburbs",103
"1904",2013,42,"Tartous",2
"1905",2013,43,"Hasakeh",1
"1906",2013,43,"Aleppo",99
"1907",2013,43,"Raqqa",14
"1908",2013,43,"Sweida",0
"1909",2013,43,"Damascus",28
"1910",2013,43,"Daraa",91
"1911",2013,43,"Deir.Ezzor",70
"1912",2013,43,"Hama",26
"1913",2013,43,"Homs",105
"1914",2013,43,"Idlib",27
"1915",2013,43,"Lattakia",5
"1916",2013,43,"Quneitra",21
"1917",2013,43,"Damascus.Suburbs",275
"1918",2013,43,"Tartous",0
"1919",2013,44,"Hasakeh",3
"1920",2013,44,"Aleppo",139
"1921",2013,44,"Raqqa",7
"1922",2013,44,"Sweida",0
"1923",2013,44,"Damascus",85
"1924",2013,44,"Daraa",80
"1925",2013,44,"Deir.Ezzor",43
"1926",2013,44,"Hama",38
"1927",2013,44,"Homs",100
"1928",2013,44,"Idlib",45
"1929",2013,44,"Lattakia",1
"1930",2013,44,"Quneitra",3
"1931",2013,44,"Damascus.Suburbs",81
"1932",2013,44,"Tartous",0
"1933",2013,45,"Hasakeh",0
"1934",2013,45,"Aleppo",193
"1935",2013,45,"Raqqa",2
"1936",2013,45,"Sweida",1
"1937",2013,45,"Damascus",46
"1938",2013,45,"Daraa",55
"1939",2013,45,"Deir.Ezzor",14
"1940",2013,45,"Hama",36
"1941",2013,45,"Homs",96
"1942",2013,45,"Idlib",55
"1943",2013,45,"Lattakia",0
"1944",2013,45,"Quneitra",9
"1945",2013,45,"Damascus.Suburbs",107
"1946",2013,45,"Tartous",0
"1947",2013,46,"Hasakeh",5
"1948",2013,46,"Aleppo",208
"1949",2013,46,"Raqqa",3
"1950",2013,46,"Sweida",3
"1951",2013,46,"Damascus",42
"1952",2013,46,"Daraa",68
"1953",2013,46,"Deir.Ezzor",11
"1954",2013,46,"Hama",68
"1955",2013,46,"Homs",81
"1956",2013,46,"Idlib",38
"1957",2013,46,"Lattakia",4
"1958",2013,46,"Quneitra",32
"1959",2013,46,"Damascus.Suburbs",143
"1960",2013,46,"Tartous",0
"1961",2013,47,"Hasakeh",7
"1962",2013,47,"Aleppo",264
"1963",2013,47,"Raqqa",16
"1964",2013,47,"Sweida",2
"1965",2013,47,"Damascus",59
"1966",2013,47,"Daraa",59
"1967",2013,47,"Deir.Ezzor",21
"1968",2013,47,"Hama",35
"1969",2013,47,"Homs",86
"1970",2013,47,"Idlib",55
"1971",2013,47,"Lattakia",6
"1972",2013,47,"Quneitra",7
"1973",2013,47,"Damascus.Suburbs",203
"1974",2013,47,"Tartous",0
"1975",2013,48,"Hasakeh",1
"1976",2013,48,"Aleppo",295
"1977",2013,48,"Raqqa",6
"1978",2013,48,"Sweida",0
"1979",2013,48,"Damascus",30
"1980",2013,48,"Daraa",71
"1981",2013,48,"Deir.Ezzor",39
"1982",2013,48,"Hama",31
"1983",2013,48,"Homs",71
"1984",2013,48,"Idlib",85
"1985",2013,48,"Lattakia",2
"1986",2013,48,"Quneitra",35
"1987",2013,48,"Damascus.Suburbs",365
"1988",2013,48,"Tartous",0
"1989",2013,49,"Hasakeh",0
"1990",2013,49,"Aleppo",138
"1991",2013,49,"Raqqa",17
"1992",2013,49,"Sweida",0
"1993",2013,49,"Damascus",37
"1994",2013,49,"Daraa",41
"1995",2013,49,"Deir.Ezzor",15
"1996",2013,49,"Hama",38
"1997",2013,49,"Homs",56
"1998",2013,49,"Idlib",36
"1999",2013,49,"Lattakia",8
"2000",2013,49,"Quneitra",10
"2001",2013,49,"Damascus.Suburbs",300
"2002",2013,49,"Tartous",2
"2003",2013,50,"Hasakeh",0
"2004",2013,50,"Aleppo",244
"2005",2013,50,"Raqqa",6
"2006",2013,50,"Sweida",0
"2007",2013,50,"Damascus",16
"2008",2013,50,"Daraa",77
"2009",2013,50,"Deir.Ezzor",30
"2010",2013,50,"Hama",13
"2011",2013,50,"Homs",67
"2012",2013,50,"Idlib",26
"2013",2013,50,"Lattakia",5
"2014",2013,50,"Quneitra",5
"2015",2013,50,"Damascus.Suburbs",217
"2016",2013,50,"Tartous",0
"2017",2013,51,"Hasakeh",0
"2018",2013,51,"Aleppo",584
"2019",2013,51,"Raqqa",6
"2020",2013,51,"Sweida",1
"2021",2013,51,"Damascus",37
"2022",2013,51,"Daraa",160
"2023",2013,51,"Deir.Ezzor",41
"2024",2013,51,"Hama",29
"2025",2013,51,"Homs",60
"2026",2013,51,"Idlib",32
"2027",2013,51,"Lattakia",8
"2028",2013,51,"Quneitra",16
"2029",2013,51,"Damascus.Suburbs",286
"2030",2013,51,"Tartous",0
"2031",2013,52,"Hasakeh",4
"2032",2013,52,"Aleppo",269
"2033",2013,52,"Raqqa",9
"2034",2013,52,"Sweida",0
"2035",2013,52,"Damascus",37
"2036",2013,52,"Daraa",56
"2037",2013,52,"Deir.Ezzor",52
"2038",2013,52,"Hama",25
"2039",2013,52,"Homs",73
"2040",2013,52,"Idlib",40
"2041",2013,52,"Lattakia",2
"2042",2013,52,"Quneitra",6
"2043",2013,52,"Damascus.Suburbs",172
"2044",2013,52,"Tartous",1
"2045",2014,1,"Hasakeh",11
"2046",2014,1,"Aleppo",164
"2047",2014,1,"Raqqa",16
"2048",2014,1,"Sweida",1
"2049",2014,1,"Damascus",19
"2050",2014,1,"Daraa",107
"2051",2014,1,"Deir.Ezzor",20
"2052",2014,1,"Hama",26
"2053",2014,1,"Homs",32
"2054",2014,1,"Idlib",36
"2055",2014,1,"Lattakia",2
"2056",2014,1,"Quneitra",7
"2057",2014,1,"Damascus.Suburbs",84
"2058",2014,1,"Tartous",0
"2059",2014,2,"Hasakeh",8
"2060",2014,2,"Aleppo",407
"2061",2014,2,"Raqqa",32
"2062",2014,2,"Sweida",0
"2063",2014,2,"Damascus",24
"2064",2014,2,"Daraa",61
"2065",2014,2,"Deir.Ezzor",11
"2066",2014,2,"Hama",43
"2067",2014,2,"Homs",157
"2068",2014,2,"Idlib",70
"2069",2014,2,"Lattakia",1
"2070",2014,2,"Quneitra",9
"2071",2014,2,"Damascus.Suburbs",105
"2072",2014,2,"Tartous",0
"2073",2014,3,"Hasakeh",3
"2074",2014,3,"Aleppo",286
"2075",2014,3,"Raqqa",3
"2076",2014,3,"Sweida",2
"2077",2014,3,"Damascus",69
"2078",2014,3,"Daraa",59
"2079",2014,3,"Deir.Ezzor",13
"2080",2014,3,"Hama",20
"2081",2014,3,"Homs",48
"2082",2014,3,"Idlib",42
"2083",2014,3,"Lattakia",1
"2084",2014,3,"Quneitra",18
"2085",2014,3,"Damascus.Suburbs",130
"2086",2014,3,"Tartous",2
"2087",2014,4,"Hasakeh",4
"2088",2014,4,"Aleppo",229
"2089",2014,4,"Raqqa",1
"2090",2014,4,"Sweida",1
"2091",2014,4,"Damascus",61
"2092",2014,4,"Daraa",47
"2093",2014,4,"Deir.Ezzor",12
"2094",2014,4,"Hama",32
"2095",2014,4,"Homs",36
"2096",2014,4,"Idlib",52
"2097",2014,4,"Lattakia",5
"2098",2014,4,"Quneitra",5
"2099",2014,4,"Damascus.Suburbs",79
"2100",2014,4,"Tartous",4
"2101",2014,5,"Hasakeh",1
"2102",2014,5,"Aleppo",487
"2103",2014,5,"Raqqa",2
"2104",2014,5,"Sweida",0
"2105",2014,5,"Damascus",48
"2106",2014,5,"Daraa",72
"2107",2014,5,"Deir.Ezzor",16
"2108",2014,5,"Hama",48
"2109",2014,5,"Homs",65
"2110",2014,5,"Idlib",39
"2111",2014,5,"Lattakia",10
"2112",2014,5,"Quneitra",11
"2113",2014,5,"Damascus.Suburbs",126
"2114",2014,5,"Tartous",2
"2115",2014,6,"Hasakeh",1
"2116",2014,6,"Aleppo",404
"2117",2014,6,"Raqqa",1
"2118",2014,6,"Sweida",1
"2119",2014,6,"Damascus",31
"2120",2014,6,"Daraa",56
"2121",2014,6,"Deir.Ezzor",26
"2122",2014,6,"Hama",109
"2123",2014,6,"Homs",80
"2124",2014,6,"Idlib",69
"2125",2014,6,"Lattakia",8
"2126",2014,6,"Quneitra",12
"2127",2014,6,"Damascus.Suburbs",68
"2128",2014,6,"Tartous",0
"2129",2014,7,"Hasakeh",0
"2130",2014,7,"Aleppo",360
"2131",2014,7,"Raqqa",7
"2132",2014,7,"Sweida",0
"2133",2014,7,"Damascus",25
"2134",2014,7,"Daraa",128
"2135",2014,7,"Deir.Ezzor",32
"2136",2014,7,"Hama",44
"2137",2014,7,"Homs",60
"2138",2014,7,"Idlib",43
"2139",2014,7,"Lattakia",4
"2140",2014,7,"Quneitra",34
"2141",2014,7,"Damascus.Suburbs",89
"2142",2014,7,"Tartous",1
"2143",2014,8,"Hasakeh",73
"2144",2014,8,"Aleppo",224
"2145",2014,8,"Raqqa",0
"2146",2014,8,"Sweida",0
"2147",2014,8,"Damascus",34
"2148",2014,8,"Daraa",97
"2149",2014,8,"Deir.Ezzor",47
"2150",2014,8,"Hama",46
"2151",2014,8,"Homs",49
"2152",2014,8,"Idlib",80
"2153",2014,8,"Lattakia",0
"2154",2014,8,"Quneitra",15
"2155",2014,8,"Damascus.Suburbs",94
"2156",2014,8,"Tartous",0
"2157",2014,9,"Hasakeh",5
"2158",2014,9,"Aleppo",168
"2159",2014,9,"Raqqa",0
"2160",2014,9,"Sweida",0
"2161",2014,9,"Damascus",19
"2162",2014,9,"Daraa",54
"2163",2014,9,"Deir.Ezzor",12
"2164",2014,9,"Hama",26
"2165",2014,9,"Homs",45
"2166",2014,9,"Idlib",50
"2167",2014,9,"Lattakia",0
"2168",2014,9,"Quneitra",5
"2169",2014,9,"Damascus.Suburbs",187
"2170",2014,9,"Tartous",0
"2171",2014,10,"Hasakeh",1
"2172",2014,10,"Aleppo",115
"2173",2014,10,"Raqqa",3
"2174",2014,10,"Sweida",1
"2175",2014,10,"Damascus",24
"2176",2014,10,"Daraa",50
"2177",2014,10,"Deir.Ezzor",66
"2178",2014,10,"Hama",35
"2179",2014,10,"Homs",92
"2180",2014,10,"Idlib",81
"2181",2014,10,"Lattakia",3
"2182",2014,10,"Quneitra",1
"2183",2014,10,"Damascus.Suburbs",132
"2184",2014,10,"Tartous",1
"2185",2014,11,"Hasakeh",8
"2186",2014,11,"Aleppo",118
"2187",2014,11,"Raqqa",5
"2188",2014,11,"Sweida",4
"2189",2014,11,"Damascus",39
"2190",2014,11,"Daraa",44
"2191",2014,11,"Deir.Ezzor",10
"2192",2014,11,"Hama",20
"2193",2014,11,"Homs",52
"2194",2014,11,"Idlib",52
"2195",2014,11,"Lattakia",1
"2196",2014,11,"Quneitra",10
"2197",2014,11,"Damascus.Suburbs",136
"2198",2014,11,"Tartous",0
"2199",2014,12,"Hasakeh",0
"2200",2014,12,"Aleppo",139
"2201",2014,12,"Raqqa",4
"2202",2014,12,"Sweida",1
"2203",2014,12,"Damascus",37
"2204",2014,12,"Daraa",50
"2205",2014,12,"Deir.Ezzor",28
"2206",2014,12,"Hama",42
"2207",2014,12,"Homs",76
"2208",2014,12,"Idlib",50
"2209",2014,12,"Lattakia",6
"2210",2014,12,"Quneitra",4
"2211",2014,12,"Damascus.Suburbs",147
"2212",2014,12,"Tartous",0
"2213",2014,13,"Hasakeh",3
"2214",2014,13,"Aleppo",149
"2215",2014,13,"Raqqa",6
"2216",2014,13,"Sweida",0
"2217",2014,13,"Damascus",13
"2218",2014,13,"Daraa",60
"2219",2014,13,"Deir.Ezzor",21
"2220",2014,13,"Hama",27
"2221",2014,13,"Homs",40
"2222",2014,13,"Idlib",60
"2223",2014,13,"Lattakia",3
"2224",2014,13,"Quneitra",3
"2225",2014,13,"Damascus.Suburbs",94
"2226",2014,13,"Tartous",1
"2227",2014,14,"Hasakeh",1
"2228",2014,14,"Aleppo",161
"2229",2014,14,"Raqqa",1
"2230",2014,14,"Sweida",0
"2231",2014,14,"Damascus",46
"2232",2014,14,"Daraa",51
"2233",2014,14,"Deir.Ezzor",27
"2234",2014,14,"Hama",50
"2235",2014,14,"Homs",50
"2236",2014,14,"Idlib",105
"2237",2014,14,"Lattakia",4
"2238",2014,14,"Quneitra",5
"2239",2014,14,"Damascus.Suburbs",221
"2240",2014,14,"Tartous",2
"2241",2014,15,"Hasakeh",3
"2242",2014,15,"Aleppo",143
"2243",2014,15,"Raqqa",3
"2244",2014,15,"Sweida",0
"2245",2014,15,"Damascus",25
"2246",2014,15,"Daraa",50
"2247",2014,15,"Deir.Ezzor",82
"2248",2014,15,"Hama",46
"2249",2014,15,"Homs",65
"2250",2014,15,"Idlib",62
"2251",2014,15,"Lattakia",5
"2252",2014,15,"Quneitra",6
"2253",2014,15,"Damascus.Suburbs",224
"2254",2014,15,"Tartous",3
"2255",2014,16,"Hasakeh",2
"2256",2014,16,"Aleppo",243
"2257",2014,16,"Raqqa",4
"2258",2014,16,"Sweida",0
"2259",2014,16,"Damascus",28
"2260",2014,16,"Daraa",31
"2261",2014,16,"Deir.Ezzor",58
"2262",2014,16,"Hama",13
"2263",2014,16,"Homs",98
"2264",2014,16,"Idlib",97
"2265",2014,16,"Lattakia",4
"2266",2014,16,"Quneitra",1
"2267",2014,16,"Damascus.Suburbs",147
"2268",2014,16,"Tartous",0
"2269",2014,17,"Hasakeh",0
"2270",2014,17,"Aleppo",197
"2271",2014,17,"Raqqa",5
"2272",2014,17,"Sweida",0
"2273",2014,17,"Damascus",18
"2274",2014,17,"Daraa",65
"2275",2014,17,"Deir.Ezzor",25
"2276",2014,17,"Hama",42
"2277",2014,17,"Homs",49
"2278",2014,17,"Idlib",58
"2279",2014,17,"Lattakia",1
"2280",2014,17,"Quneitra",11
"2281",2014,17,"Damascus.Suburbs",94
"2282",2014,17,"Tartous",0
"2283",2014,18,"Hasakeh",1
"2284",2014,18,"Aleppo",228
"2285",2014,18,"Raqqa",9
"2286",2014,18,"Sweida",0
"2287",2014,18,"Damascus",24
"2288",2014,18,"Daraa",75
"2289",2014,18,"Deir.Ezzor",44
"2290",2014,18,"Hama",40
"2291",2014,18,"Homs",34
"2292",2014,18,"Idlib",56
"2293",2014,18,"Lattakia",3
"2294",2014,18,"Quneitra",2
"2295",2014,18,"Damascus.Suburbs",123
"2296",2014,18,"Tartous",0
"2297",2014,19,"Hasakeh",0
"2298",2014,19,"Aleppo",122
"2299",2014,19,"Raqqa",4
"2300",2014,19,"Sweida",0
"2301",2014,19,"Damascus",37
"2302",2014,19,"Daraa",91
"2303",2014,19,"Deir.Ezzor",119
"2304",2014,19,"Hama",39
"2305",2014,19,"Homs",27
"2306",2014,19,"Idlib",64
"2307",2014,19,"Lattakia",5
"2308",2014,19,"Quneitra",9
"2309",2014,19,"Damascus.Suburbs",122
"2310",2014,19,"Tartous",1
"2311",2014,20,"Hasakeh",0
"2312",2014,20,"Aleppo",148
"2313",2014,20,"Raqqa",0
"2314",2014,20,"Sweida",0
"2315",2014,20,"Damascus",19
"2316",2014,20,"Daraa",138
"2317",2014,20,"Deir.Ezzor",46
"2318",2014,20,"Hama",77
"2319",2014,20,"Homs",30
"2320",2014,20,"Idlib",80
"2321",2014,20,"Lattakia",7
"2322",2014,20,"Quneitra",4
"2323",2014,20,"Damascus.Suburbs",93
"2324",2014,20,"Tartous",3
"2325",2014,21,"Hasakeh",4
"2326",2014,21,"Aleppo",101
"2327",2014,21,"Raqqa",4
"2328",2014,21,"Sweida",0
"2329",2014,21,"Damascus",21
"2330",2014,21,"Daraa",47
"2331",2014,21,"Deir.Ezzor",52
"2332",2014,21,"Hama",20
"2333",2014,21,"Homs",25
"2334",2014,21,"Idlib",47
"2335",2014,21,"Lattakia",0
"2336",2014,21,"Quneitra",4
"2337",2014,21,"Damascus.Suburbs",104
"2338",2014,21,"Tartous",0
"2339",2014,22,"Hasakeh",0
"2340",2014,22,"Aleppo",240
"2341",2014,22,"Raqqa",6
"2342",2014,22,"Sweida",0
"2343",2014,22,"Damascus",21
"2344",2014,22,"Daraa",33
"2345",2014,22,"Deir.Ezzor",19
"2346",2014,22,"Hama",36
"2347",2014,22,"Homs",43
"2348",2014,22,"Idlib",68
"2349",2014,22,"Lattakia",1
"2350",2014,22,"Quneitra",1
"2351",2014,22,"Damascus.Suburbs",94
"2352",2014,22,"Tartous",0
"2353",2014,23,"Hasakeh",1
"2354",2014,23,"Aleppo",149
"2355",2014,23,"Raqqa",1
"2356",2014,23,"Sweida",0
"2357",2014,23,"Damascus",28
"2358",2014,23,"Daraa",29
"2359",2014,23,"Deir.Ezzor",70
"2360",2014,23,"Hama",26
"2361",2014,23,"Homs",51
"2362",2014,23,"Idlib",40
"2363",2014,23,"Lattakia",1
"2364",2014,23,"Quneitra",1
"2365",2014,23,"Damascus.Suburbs",169
"2366",2014,23,"Tartous",1
"2367",2014,24,"Hasakeh",0
"2368",2014,24,"Aleppo",150
"2369",2014,24,"Raqqa",8
"2370",2014,24,"Sweida",0
"2371",2014,24,"Damascus",28
"2372",2014,24,"Daraa",80
"2373",2014,24,"Deir.Ezzor",45
"2374",2014,24,"Hama",51
"2375",2014,24,"Homs",81
"2376",2014,24,"Idlib",75
"2377",2014,24,"Lattakia",1
"2378",2014,24,"Quneitra",14
"2379",2014,24,"Damascus.Suburbs",181
"2380",2014,24,"Tartous",0
"2381",2014,25,"Hasakeh",2
"2382",2014,25,"Aleppo",168
"2383",2014,25,"Raqqa",7
"2384",2014,25,"Sweida",2
"2385",2014,25,"Damascus",24
"2386",2014,25,"Daraa",60
"2387",2014,25,"Deir.Ezzor",41
"2388",2014,25,"Hama",19
"2389",2014,25,"Homs",51
"2390",2014,25,"Idlib",46
"2391",2014,25,"Lattakia",3
"2392",2014,25,"Quneitra",4
"2393",2014,25,"Damascus.Suburbs",106
"2394",2014,25,"Tartous",0
"2395",2014,26,"Hasakeh",0
"2396",2014,26,"Aleppo",93
"2397",2014,26,"Raqqa",29
"2398",2014,26,"Sweida",0
"2399",2014,26,"Damascus",13
"2400",2014,26,"Daraa",33
"2401",2014,26,"Deir.Ezzor",41
"2402",2014,26,"Hama",26
"2403",2014,26,"Homs",69
"2404",2014,26,"Idlib",80
"2405",2014,26,"Lattakia",2
"2406",2014,26,"Quneitra",0
"2407",2014,26,"Damascus.Suburbs",99
"2408",2014,26,"Tartous",1
"2409",2014,27,"Hasakeh",0
"2410",2014,27,"Aleppo",66
"2411",2014,27,"Raqqa",2
"2412",2014,27,"Sweida",0
"2413",2014,27,"Damascus",10
"2414",2014,27,"Daraa",45
"2415",2014,27,"Deir.Ezzor",54
"2416",2014,27,"Hama",44
"2417",2014,27,"Homs",30
"2418",2014,27,"Idlib",38
"2419",2014,27,"Lattakia",1
"2420",2014,27,"Quneitra",0
"2421",2014,27,"Damascus.Suburbs",76
"2422",2014,27,"Tartous",0
"2423",2014,28,"Hasakeh",0
"2424",2014,28,"Aleppo",98
"2425",2014,28,"Raqqa",1
"2426",2014,28,"Sweida",0
"2427",2014,28,"Damascus",12
"2428",2014,28,"Daraa",61
"2429",2014,28,"Deir.Ezzor",14
"2430",2014,28,"Hama",21
"2431",2014,28,"Homs",32
"2432",2014,28,"Idlib",54
"2433",2014,28,"Lattakia",0
"2434",2014,28,"Quneitra",7
"2435",2014,28,"Damascus.Suburbs",102
"2436",2014,28,"Tartous",0
"2437",2014,29,"Hasakeh",10
"2438",2014,29,"Aleppo",102
"2439",2014,29,"Raqqa",1
"2440",2014,29,"Sweida",0
"2441",2014,29,"Damascus",14
"2442",2014,29,"Daraa",72
"2443",2014,29,"Deir.Ezzor",20
"2444",2014,29,"Hama",52
"2445",2014,29,"Homs",19
"2446",2014,29,"Idlib",116
"2447",2014,29,"Lattakia",2
"2448",2014,29,"Quneitra",3
"2449",2014,29,"Damascus.Suburbs",70
"2450",2014,29,"Tartous",0
"2451",2014,30,"Hasakeh",6
"2452",2014,30,"Aleppo",146
"2453",2014,30,"Raqqa",4
"2454",2014,30,"Sweida",0
"2455",2014,30,"Damascus",22
"2456",2014,30,"Daraa",105
"2457",2014,30,"Deir.Ezzor",19
"2458",2014,30,"Hama",61
"2459",2014,30,"Homs",23
"2460",2014,30,"Idlib",52
"2461",2014,30,"Lattakia",2
"2462",2014,30,"Quneitra",2
"2463",2014,30,"Damascus.Suburbs",110
"2464",2014,30,"Tartous",4
"2465",2014,31,"Hasakeh",6
"2466",2014,31,"Aleppo",115
"2467",2014,31,"Raqqa",4
"2468",2014,31,"Sweida",2
"2469",2014,31,"Damascus",15
"2470",2014,31,"Daraa",57
"2471",2014,31,"Deir.Ezzor",23
"2472",2014,31,"Hama",37
"2473",2014,31,"Homs",22
"2474",2014,31,"Idlib",44
"2475",2014,31,"Lattakia",1
"2476",2014,31,"Quneitra",2
"2477",2014,31,"Damascus.Suburbs",165
"2478",2014,31,"Tartous",1
"2479",2014,32,"Hasakeh",2
"2480",2014,32,"Aleppo",72
"2481",2014,32,"Raqqa",8
"2482",2014,32,"Sweida",0
"2483",2014,32,"Damascus",29
"2484",2014,32,"Daraa",42
"2485",2014,32,"Deir.Ezzor",27
"2486",2014,32,"Hama",37
"2487",2014,32,"Homs",23
"2488",2014,32,"Idlib",24
"2489",2014,32,"Lattakia",2
"2490",2014,32,"Quneitra",2
"2491",2014,32,"Damascus.Suburbs",61
"2492",2014,32,"Tartous",0
"2493",2014,33,"Hasakeh",4
"2494",2014,33,"Aleppo",92
"2495",2014,33,"Raqqa",0
"2496",2014,33,"Sweida",0
"2497",2014,33,"Damascus",13
"2498",2014,33,"Daraa",44
"2499",2014,33,"Deir.Ezzor",121
"2500",2014,33,"Hama",30
"2501",2014,33,"Homs",52
"2502",2014,33,"Idlib",42
"2503",2014,33,"Lattakia",0
"2504",2014,33,"Quneitra",1
"2505",2014,33,"Damascus.Suburbs",90
"2506",2014,33,"Tartous",1
"2507",2014,34,"Hasakeh",2
"2508",2014,34,"Aleppo",52
"2509",2014,34,"Raqqa",20
