year,week,province,Civilian,Non-Civilian,Adult - Female,Adult - Male,Child - Female,Child - Male,Chemical and toxic gases,Detention - Execution,Detention - Torture,Detention - Torture - Execution,Explosion,Field Execution,Kidnapping - Execution,Kidnapping - Torture,Kidnapping - Torture - Execution,Other,Shelling,Shooting,Siege,Un-allowed to seek Medical help,Unknown,Warplane shelling,total
2016,8,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,8,Tartous,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2016,9,Aleppo,22,6,4,21,2,1,0,0,2,0,4,0,1,0,0,0,2,9,0,0,0,10,28
2016,9,Damascus,1,4,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,5
2016,9,Damascus Suburbs,9,19,0,24,3,1,0,0,1,0,0,0,0,0,0,4,5,18,0,0,0,0,28
2016,9,Daraa,7,3,0,9,0,1,0,0,3,0,0,0,0,0,0,0,1,5,0,0,0,1,10
2016,9,Deir Ezzor,24,9,3,25,1,4,0,0,2,0,1,0,9,0,0,0,0,8,0,0,0,13,33
2016,9,Hama,1,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
2016,9,Hasakeh,4,0,0,4,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,4
2016,9,Homs,17,22,3,34,1,1,0,0,3,0,0,0,2,0,0,0,4,20,0,0,0,10,39
2016,9,Idlib,11,10,2,15,3,1,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,3,21
2016,9,Lattakia,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2016,9,Quneitra,0,18,0,18,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,18
2016,9,Raqqa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,9,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,9,Tartous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,10,Aleppo,21,21,2,39,1,0,0,0,0,0,0,0,2,0,0,1,2,21,0,0,0,16,42
2016,10,Damascus,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2016,10,Damascus Suburbs,15,9,1,19,0,4,0,0,0,0,0,0,0,0,0,1,9,14,0,0,0,0,24
2016,10,Daraa,14,11,1,23,1,0,0,0,2,0,0,0,1,0,0,0,9,12,0,0,0,1,25
2016,10,Deir Ezzor,25,6,1,27,1,2,0,0,1,0,10,0,12,0,0,0,0,6,0,0,0,2,31
2016,10,Hama,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
2016,10,Hasakeh,3,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
2016,10,Homs,18,11,4,22,2,1,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,14,29
2016,10,Idlib,19,41,1,56,1,2,0,0,5,0,1,0,0,0,0,0,1,42,0,0,0,11,60
2016,10,Lattakia,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
2016,10,Quneitra,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2016,10,Raqqa,2,3,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,5
2016,10,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,10,Tartous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,11,Aleppo,15,5,1,16,1,2,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,8,20
2016,11,Damascus,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2016,11,Damascus Suburbs,8,5,1,11,0,1,0,0,3,0,0,0,0,0,0,1,4,5,0,0,0,0,13
2016,11,Daraa,21,18,0,38,0,1,0,0,1,0,3,0,7,0,0,1,0,27,0,0,0,0,39
2016,11,Deir Ezzor,8,2,2,7,0,1,0,0,1,0,3,0,0,0,0,0,1,2,0,0,0,3,10
2016,11,Hama,5,4,0,8,0,1,0,0,1,0,0,0,0,0,0,0,4,3,0,0,0,1,9
2016,11,Hasakeh,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2016,11,Homs,5,6,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,4,11
2016,11,Idlib,5,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,4,11
2016,11,Lattakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,11,Quneitra,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2016,11,Raqqa,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2016,11,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,11,Tartous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,12,Aleppo,9,15,1,22,0,1,0,0,1,0,0,0,3,0,0,0,3,17,0,0,0,0,24
2016,12,Damascus,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,12,Damascus Suburbs,11,16,0,23,2,2,0,0,0,0,1,0,2,0,0,1,1,17,0,0,0,5,27
2016,12,Daraa,27,34,2,47,3,9,0,0,1,0,9,0,1,0,0,1,21,28,0,0,0,0,61
2016,12,Deir Ezzor,29,4,6,21,1,5,0,0,2,0,2,0,1,0,0,0,0,3,0,0,0,25,33
2016,12,Hama,11,3,6,6,1,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,14
2016,12,Hasakeh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,12,Homs,4,5,1,7,0,1,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,3,9
2016,12,Idlib,5,5,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,3,10
2016,12,Lattakia,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
2016,12,Quneitra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,12,Raqqa,5,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5
2016,12,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,12,Tartous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,13,Aleppo,15,30,1,38,0,6,0,0,0,0,1,0,0,0,0,0,4,29,0,0,0,11,45
2016,13,Damascus,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2016,13,Damascus Suburbs,46,23,10,43,4,12,2,0,1,0,3,0,0,0,0,0,6,23,1,0,0,33,69
2016,13,Daraa,8,29,0,36,0,1,0,0,3,0,3,0,1,0,0,0,1,29,0,0,0,0,37
2016,13,Deir Ezzor,26,2,1,23,1,3,0,0,2,0,0,0,8,0,0,0,1,4,0,0,0,13,28
2016,13,Hama,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,11
2016,13,Hasakeh,3,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3
2016,13,Homs,8,20,2,23,2,1,0,0,1,0,0,0,0,0,0,1,4,20,0,0,0,2,28
2016,13,Idlib,4,16,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,5,20
2016,13,Lattakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,13,Quneitra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,13,Raqqa,3,1,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,4
2016,13,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,13,Tartous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,14,Aleppo,23,38,0,55,1,5,0,0,0,0,4,0,0,0,0,0,8,39,0,0,0,10,61
2016,14,Damascus,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2016,14,Damascus Suburbs,24,32,3,48,4,1,1,0,5,0,0,0,2,0,0,1,1,20,0,0,0,26,56
2016,14,Daraa,2,16,0,18,0,0,0,0,0,0,1,0,1,0,0,0,1,15,0,0,0,0,18
2016,14,Deir Ezzor,24,16,3,36,0,1,0,0,1,0,3,1,9,0,0,0,1,11,0,0,0,14,40
2016,14,Hama,5,6,1,8,2,0,0,0,2,0,0,0,0,0,0,0,2,7,0,0,0,0,11
2016,14,Hasakeh,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
2016,14,Homs,6,7,2,10,0,1,0,0,0,0,0,2,0,0,0,2,0,8,0,0,0,1,13
2016,14,Idlib,22,29,3,44,1,3,0,0,2,0,2,0,0,0,0,0,3,29,0,0,0,15,51
2016,14,Lattakia,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
2016,14,Quneitra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,14,Raqqa,10,1,2,9,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,5,11
2016,14,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,14,Tartous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,15,Aleppo,33,60,5,74,6,8,0,0,0,0,1,0,1,0,0,1,13,66,0,0,0,11,93
2016,15,Damascus,5,5,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
2016,15,Damascus Suburbs,6,13,0,18,1,0,0,0,2,0,0,0,0,0,0,2,0,14,0,0,0,1,19
2016,15,Daraa,3,7,1,9,0,0,0,0,0,0,2,0,1,0,0,0,1,5,0,0,0,1,10
2016,15,Deir Ezzor,19,4,1,21,1,0,0,0,1,0,0,0,0,0,0,0,2,5,0,0,0,15,23
2016,15,Hama,4,10,0,13,0,1,0,0,1,0,1,0,0,0,0,0,0,9,0,0,0,3,14
2016,15,Hasakeh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,15,Homs,12,7,0,16,0,3,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,9,19
2016,15,Idlib,6,26,3,28,1,0,0,0,0,0,2,0,0,0,0,0,0,26,0,0,0,4,32
2016,15,Lattakia,1,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3
2016,15,Quneitra,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2016,15,Raqqa,11,1,1,10,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,12
2016,15,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,15,Tartous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,16,Aleppo,57,22,8,56,4,11,0,0,0,0,1,0,0,0,0,0,5,25,0,0,0,48,79
2016,16,Damascus,4,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,5
2016,16,Damascus Suburbs,39,16,10,39,2,4,0,0,1,0,0,0,0,0,0,0,31,16,1,0,0,6,55
2016,16,Daraa,9,14,2,20,0,1,0,0,3,0,7,0,3,0,0,0,1,9,0,0,0,0,23
2016,16,Deir Ezzor,19,1,2,10,2,6,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,16,20
2016,16,Hama,20,8,2,17,0,9,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,19,28
2016,16,Hasakeh,3,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,4
2016,16,Homs,24,4,5,19,3,1,0,0,2,0,0,0,0,0,0,0,2,5,0,0,1,18,28
2016,16,Idlib,71,38,8,91,3,7,0,0,1,0,5,0,0,0,0,0,3,34,0,0,0,66,109
2016,16,Lattakia,0,6,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,6
2016,16,Quneitra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,16,Raqqa,4,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,5
2016,16,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,16,Tartous,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2016,17,Aleppo,139,61,15,144,13,28,0,0,0,0,2,0,2,0,0,0,80,60,0,0,0,56,200
2016,17,Damascus,4,1,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,5
2016,17,Damascus Suburbs,8,24,0,30,1,1,0,0,0,0,0,0,0,0,0,0,3,26,2,0,0,1,32
2016,17,Daraa,4,10,0,14,0,0,0,0,2,0,3,0,0,0,0,0,3,6,0,0,0,0,14
2016,17,Deir Ezzor,16,5,3,14,0,4,0,0,1,0,2,0,2,0,0,0,4,5,0,0,0,7,21
2016,17,Hama,5,9,1,11,0,2,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,5,14
2016,17,Hasakeh,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5
2016,17,Homs,10,24,4,29,1,0,0,0,2,0,0,0,0,0,0,0,3,26,0,0,0,3,34
2016,17,Idlib,13,18,1,25,1,4,0,0,2,0,2,0,0,0,0,0,0,17,0,0,0,10,31
2016,17,Lattakia,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
2016,17,Quneitra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,17,Raqqa,9,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9
2016,17,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,17,Tartous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,18,Aleppo,61,42,16,69,4,14,0,0,0,0,1,0,1,0,0,0,33,41,0,0,0,27,103
2016,18,Damascus,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4
2016,18,Damascus Suburbs,13,45,2,54,0,2,0,0,1,0,0,2,1,0,0,0,7,47,0,0,0,0,58
2016,18,Daraa,9,12,0,20,0,1,0,0,3,0,1,0,0,0,0,0,4,12,0,0,0,1,21
2016,18,Deir Ezzor,26,2,2,21,1,4,0,0,1,0,1,0,15,0,0,0,5,1,0,0,0,5,28
2016,18,Hama,6,6,0,10,1,1,0,0,1,0,2,0,0,0,0,0,3,6,0,0,0,0,12
2016,18,Hasakeh,2,1,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3
2016,18,Homs,17,9,4,21,0,1,0,0,1,0,12,0,0,0,0,0,3,9,0,0,0,1,26
2016,18,Idlib,13,46,4,49,1,5,0,0,0,0,2,0,0,0,0,0,1,48,0,0,0,8,59
2016,18,Lattakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,18,Quneitra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,18,Raqqa,4,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,4
2016,18,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,18,Tartous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,19,Aleppo,27,25,5,41,0,6,0,0,2,0,0,0,1,0,0,0,9,28,0,0,0,12,52
2016,19,Damascus,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
2016,19,Damascus Suburbs,7,17,0,23,0,1,0,0,0,0,0,0,0,0,0,0,8,16,0,0,0,0,24
2016,19,Daraa,14,16,1,28,0,1,0,0,5,0,2,1,0,0,0,0,7,14,0,0,0,1,30
2016,19,Deir Ezzor,21,8,1,24,2,2,0,0,0,0,1,0,3,1,0,0,1,10,0,0,0,13,29
2016,19,Hama,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,7
2016,19,Hasakeh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,19,Homs,10,20,1,28,1,0,0,0,1,0,0,0,0,0,0,0,1,21,0,1,0,6,30
2016,19,Idlib,31,15,3,35,1,7,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,34,46
2016,19,Lattakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,19,Quneitra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,19,Raqqa,7,0,0,5,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4,7
2016,19,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,19,Tartous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,20,Aleppo,34,19,7,33,7,6,0,0,0,0,0,0,1,0,0,1,13,23,0,0,0,15,53
2016,20,Damascus,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
2016,20,Damascus Suburbs,29,34,3,59,0,1,0,0,3,0,1,0,1,0,0,0,9,43,4,0,1,1,63
2016,20,Daraa,9,10,1,18,0,0,0,0,7,0,0,1,0,0,0,0,1,9,0,0,0,1,19
2016,20,Deir Ezzor,21,8,3,21,1,4,0,0,3,0,0,0,1,0,0,0,2,9,0,0,0,14,29
2016,20,Hama,6,12,2,16,0,0,0,0,1,0,0,0,0,0,0,0,1,13,0,0,0,3,18
2016,20,Hasakeh,8,1,0,8,0,1,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,9
2016,20,Homs,52,13,12,34,7,12,0,0,2,0,0,0,0,0,0,0,8,12,0,0,0,43,65
2016,20,Idlib,25,17,9,26,0,7,0,0,0,0,0,0,1,0,0,0,10,16,0,0,0,15,42
2016,20,Lattakia,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4
2016,20,Quneitra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,20,Raqqa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,20,Sweida,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2016,20,Tartous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,21,Aleppo,51,10,9,40,4,8,0,0,0,0,1,1,1,0,0,0,14,9,0,0,12,23,61
2016,21,Damascus,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
2016,21,Damascus Suburbs,15,24,1,33,3,2,0,0,0,0,1,0,0,0,0,0,16,20,2,0,0,0,39
2016,21,Daraa,5,11,0,16,0,0,0,0,4,0,1,0,0,0,0,0,0,10,0,0,0,1,16
2016,21,Deir Ezzor,6,1,0,5,0,2,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,2,7
2016,21,Hama,3,2,1,4,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,5
2016,21,Hasakeh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,21,Homs,8,8,0,15,0,1,0,0,0,0,0,0,1,0,3,0,2,8,0,0,0,2,16
2016,21,Idlib,10,5,2,8,3,2,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,9,15
2016,21,Lattakia,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2016,21,Quneitra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,21,Raqqa,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2016,21,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,21,Tartous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,22,Aleppo,233,28,39,165,17,40,0,0,0,0,1,1,0,0,0,0,73,36,0,0,2,148,261
2016,22,Damascus,5,4,0,9,0,0,0,0,1,0,5,0,0,0,0,0,3,0,0,0,0,0,9
2016,22,Damascus Suburbs,17,8,2,23,0,0,0,0,2,0,0,0,0,0,0,0,7,10,0,0,0,6,25
2016,22,Daraa,2,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3
2016,22,Deir Ezzor,33,2,7,23,3,2,0,0,0,0,0,0,5,0,0,1,6,2,0,0,0,21,35
2016,22,Hama,6,6,2,8,0,2,0,0,2,0,1,0,0,0,0,0,2,4,0,0,0,3,12
2016,22,Hasakeh,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2016,22,Homs,25,8,2,27,4,0,0,1,0,0,1,0,0,1,0,0,6,6,0,0,0,18,33
2016,22,Idlib,50,16,7,44,2,13,0,0,0,0,4,0,0,0,0,0,5,12,0,0,0,45,66
2016,22,Lattakia,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
2016,22,Quneitra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,22,Raqqa,11,0,1,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,11
2016,22,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,22,Tartous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,23,Aleppo,136,49,18,135,10,22,0,0,1,0,9,4,2,0,0,0,16,61,0,0,5,87,185
2016,23,Damascus,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2016,23,Damascus Suburbs,17,13,0,29,0,1,0,0,0,0,8,0,0,0,0,0,4,18,0,0,0,0,30
2016,23,Daraa,2,11,0,12,1,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,13
2016,23,Deir Ezzor,26,11,6,27,3,1,0,0,0,0,3,0,1,0,0,0,2,10,0,0,1,20,37
2016,23,Hama,5,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,10
2016,23,Hasakeh,3,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3
2016,23,Homs,9,5,0,7,4,3,0,0,2,0,0,0,0,0,0,0,5,2,0,0,0,5,14
2016,23,Idlib,43,30,4,56,3,10,0,0,0,0,4,0,0,0,0,0,0,28,0,0,0,41,73
2016,23,Lattakia,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2016,23,Quneitra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,23,Raqqa,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2016,23,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,23,Tartous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,24,Aleppo,117,27,17,99,10,18,0,0,1,0,15,1,1,0,0,0,24,25,0,0,2,75,144
2016,24,Damascus,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2016,24,Damascus Suburbs,14,26,4,34,0,2,0,0,0,0,1,0,0,0,0,0,11,23,0,0,0,5,40
2016,24,Daraa,5,2,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,7
2016,24,Deir Ezzor,10,5,2,13,0,0,0,0,1,0,5,0,3,0,0,0,0,4,0,0,0,2,15
2016,24,Hama,11,10,1,15,3,2,0,0,2,0,1,0,0,0,0,0,0,8,0,0,0,10,21
2016,24,Hasakeh,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
2016,24,Homs,10,12,0,17,0,5,0,0,1,0,1,0,0,0,0,0,1,14,0,0,0,5,22
2016,24,Idlib,25,47,1,70,0,1,0,0,1,0,3,0,0,0,0,0,1,35,0,0,0,32,72
2016,24,Lattakia,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
2016,24,Quneitra,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,24,Raqqa,12,0,1,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,12
2016,24,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,24,Tartous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,25,Aleppo,137,25,24,96,10,32,0,0,1,0,24,1,1,0,0,2,24,40,0,0,0,69,162
2016,25,Damascus,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
2016,25,Damascus Suburbs,14,29,0,39,2,2,0,0,1,0,0,0,0,0,0,0,11,29,0,0,0,2,43
2016,25,Daraa,10,4,0,11,1,2,0,0,2,0,5,0,0,0,0,0,2,5,0,0,0,0,14
2016,25,Deir Ezzor,35,4,3,32,3,1,0,0,0,0,3,0,1,0,0,0,0,5,0,1,0,29,39
2016,25,Hama,4,9,1,11,0,1,0,0,0,0,1,0,0,0,0,0,2,7,0,0,0,3,13
2016,25,Hasakeh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,25,Homs,20,16,1,32,0,3,0,0,2,0,2,0,0,0,0,0,6,15,0,0,0,11,36
2016,25,Idlib,35,21,5,37,7,7,0,0,2,0,5,0,0,0,0,0,0,21,0,0,0,28,56
2016,25,Lattakia,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3
2016,25,Quneitra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,25,Raqqa,24,0,2,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24
2016,25,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,25,Tartous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,26,Aleppo,87,38,7,93,8,17,0,0,1,0,7,0,0,0,0,0,8,42,0,0,0,67,125
2016,26,Damascus,10,0,0,9,0,1,4,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,10
