year,week,province,Adult - Female,Adult - Male,Child - Female,Child - Male
2014,2,Idlib,2.0,58.0,2.0,8.0
2014,2,Lattakia,0.0,1.0,0.0,0.0
2014,2,Quneitra,0.0,9.0,0.0,0.0
2014,2,Raqqa,0.0,30.0,0.0,2.0
2014,2,Sweida,0.0,0.0,0.0,0.0
2014,2,Tartous,0.0,0.0,0.0,0.0
2014,3,Aleppo,30.0,219.0,11.0,26.0
2014,3,Damascus,4.0,63.0,0.0,2.0
2014,3,Damascus Suburbs,10.0,109.0,3.0,8.0
2014,3,Daraa,7.0,39.0,2.0,11.0
2014,3,Deir Ezzor,0.0,4.0,0.0,9.0
2014,3,Hama,0.0,19.0,0.0,1.0
2014,3,Hasakeh,0.0,3.0,0.0,0.0
2014,3,Homs,7.0,36.0,3.0,2.0
2014,3,Idlib,1.0,38.0,2.0,1.0
2014,3,Lattakia,0.0,1.0,0.0,0.0
2014,3,Quneitra,0.0,18.0,0.0,0.0
2014,3,Raqqa,0.0,3.0,0.0,0.0
2014,3,Sweida,0.0,2.0,0.0,0.0
2014,3,Tartous,0.0,2.0,0.0,0.0
2014,4,Aleppo,27.0,146.0,16.0,40.0
2014,4,Damascus,7.0,50.0,1.0,3.0
2014,4,Damascus Suburbs,8.0,63.0,2.0,6.0
2014,4,Daraa,7.0,28.0,5.0,7.0
2014,4,Deir Ezzor,0.0,11.0,0.0,1.0
2014,4,Hama,2.0,27.0,0.0,3.0
2014,4,Hasakeh,1.0,2.0,1.0,0.0
2014,4,Homs,1.0,31.0,1.0,3.0
2014,4,Idlib,2.0,46.0,0.0,4.0
2014,4,Lattakia,0.0,5.0,0.0,0.0
2014,4,Quneitra,0.0,4.0,0.0,1.0
2014,4,Raqqa,0.0,1.0,0.0,0.0
2014,4,Sweida,0.0,1.0,0.0,0.0
2014,4,Tartous,0.0,4.0,0.0,0.0
2014,5,Aleppo,53.0,316.0,38.0,80.0
2014,5,Damascus,6.0,33.0,5.0,4.0
2014,5,Damascus Suburbs,12.0,101.0,4.0,9.0
2014,5,Daraa,4.0,57.0,5.0,6.0
2014,5,Deir Ezzor,1.0,15.0,0.0,0.0
2014,5,Hama,5.0,33.0,0.0,10.0
2014,5,Hasakeh,0.0,1.0,0.0,0.0
2014,5,Homs,0.0,59.0,0.0,6.0
2014,5,Idlib,2.0,35.0,0.0,2.0
2014,5,Lattakia,0.0,8.0,2.0,0.0
2014,5,Quneitra,0.0,11.0,0.0,0.0
2014,5,Raqqa,0.0,2.0,0.0,0.0
2014,5,Sweida,0.0,0.0,0.0,0.0
2014,5,Tartous,0.0,2.0,0.0,0.0
2014,6,Aleppo,50.0,282.0,25.0,47.0
2014,6,Damascus,2.0,25.0,2.0,2.0
2014,6,Damascus Suburbs,2.0,61.0,0.0,5.0
2014,6,Daraa,13.0,25.0,11.0,7.0
2014,6,Deir Ezzor,0.0,25.0,0.0,1.0
2014,6,Hama,12.0,84.0,2.0,11.0
2014,6,Hasakeh,0.0,0.0,0.0,1.0
2014,6,Homs,6.0,67.0,2.0,5.0
2014,6,Idlib,12.0,48.0,3.0,6.0
2014,6,Lattakia,0.0,7.0,0.0,1.0
2014,6,Quneitra,2.0,10.0,0.0,0.0
2014,6,Raqqa,0.0,1.0,0.0,0.0
2014,6,Sweida,0.0,1.0,0.0,0.0
2014,6,Tartous,0.0,0.0,0.0,0.0
2014,7,Aleppo,27.0,268.0,20.0,45.0
2014,7,Damascus,1.0,22.0,0.0,2.0
2014,7,Damascus Suburbs,6.0,72.0,4.0,7.0
2014,7,Daraa,5.0,100.0,5.0,18.0
2014,7,Deir Ezzor,0.0,31.0,1.0,0.0
2014,7,Hama,1.0,41.0,1.0,1.0
2014,7,Hasakeh,0.0,0.0,0.0,0.0
2014,7,Homs,4.0,53.0,2.0,1.0
2014,7,Idlib,6.0,31.0,2.0,4.0
2014,7,Lattakia,0.0,4.0,0.0,0.0
2014,7,Quneitra,0.0,33.0,0.0,1.0
2014,7,Raqqa,0.0,7.0,0.0,0.0
2014,7,Sweida,0.0,0.0,0.0,0.0
2014,7,Tartous,0.0,1.0,0.0,0.0
2014,8,Aleppo,20.0,171.0,10.0,23.0
2014,8,Damascus,1.0,31.0,1.0,1.0
2014,8,Damascus Suburbs,5.0,76.0,5.0,8.0
2014,8,Daraa,14.0,61.0,7.0,15.0
2014,8,Deir Ezzor,2.0,45.0,0.0,0.0
2014,8,Hama,0.0,44.0,0.0,2.0
2014,8,Hasakeh,6.0,66.0,1.0,0.0
2014,8,Homs,1.0,45.0,1.0,2.0
2014,8,Idlib,3.0,63.0,9.0,5.0
2014,8,Lattakia,0.0,0.0,0.0,0.0
2014,8,Quneitra,1.0,13.0,1.0,0.0
2014,8,Raqqa,0.0,0.0,0.0,0.0
2014,8,Sweida,0.0,0.0,0.0,0.0
2014,8,Tartous,0.0,0.0,0.0,0.0
2014,9,Aleppo,4.0,149.0,6.0,9.0
2014,9,Damascus,1.0,18.0,0.0,0.0
2014,9,Damascus Suburbs,8.0,172.0,3.0,4.0
2014,9,Daraa,5.0,43.0,2.0,4.0
2014,9,Deir Ezzor,0.0,12.0,0.0,0.0
2014,9,Hama,4.0,17.0,1.0,4.0
2014,9,Hasakeh,0.0,5.0,0.0,0.0
2014,9,Homs,3.0,36.0,1.0,5.0
2014,9,Idlib,2.0,42.0,2.0,4.0
2014,9,Lattakia,0.0,0.0,0.0,0.0
2014,9,Quneitra,0.0,4.0,0.0,1.0
2014,9,Raqqa,0.0,0.0,0.0,0.0
2014,9,Sweida,0.0,0.0,0.0,0.0
2014,9,Tartous,0.0,0.0,0.0,0.0
2014,10,Aleppo,6.0,87.0,5.0,17.0
2014,10,Damascus,1.0,21.0,1.0,1.0
2014,10,Damascus Suburbs,3.0,120.0,2.0,7.0
2014,10,Daraa,5.0,40.0,2.0,3.0
2014,10,Deir Ezzor,1.0,60.0,1.0,4.0
2014,10,Hama,0.0,34.0,1.0,0.0
2014,10,Hasakeh,0.0,1.0,0.0,0.0
2014,10,Homs,25.0,60.0,0.0,7.0
2014,10,Idlib,1.0,77.0,1.0,2.0
2014,10,Lattakia,0.0,3.0,0.0,0.0
2014,10,Quneitra,0.0,1.0,0.0,0.0
2014,10,Raqqa,0.0,3.0,0.0,0.0
2014,10,Sweida,0.0,1.0,0.0,0.0
2014,10,Tartous,0.0,1.0,0.0,0.0
2014,11,Aleppo,10.0,89.0,9.0,10.0
2014,11,Damascus,4.0,34.0,0.0,1.0
2014,11,Damascus Suburbs,7.0,110.0,5.0,14.0
2014,11,Daraa,1.0,37.0,1.0,5.0
2014,11,Deir Ezzor,0.0,10.0,0.0,0.0
2014,11,Hama,0.0,19.0,0.0,1.0
2014,11,Hasakeh,3.0,5.0,0.0,0.0
2014,11,Homs,4.0,41.0,1.0,6.0
2014,11,Idlib,4.0,39.0,7.0,2.0
2014,11,Lattakia,0.0,1.0,0.0,0.0
2014,11,Quneitra,0.0,6.0,2.0,2.0
2014,11,Raqqa,0.0,4.0,1.0,0.0
2014,11,Sweida,0.0,4.0,0.0,0.0
2014,11,Tartous,0.0,0.0,0.0,0.0
2014,12,Aleppo,3.0,108.0,8.0,20.0
2014,12,Damascus,3.0,31.0,2.0,1.0
2014,12,Damascus Suburbs,11.0,110.0,9.0,17.0
2014,12,Daraa,2.0,43.0,2.0,3.0
2014,12,Deir Ezzor,0.0,28.0,0.0,0.0
2014,12,Hama,6.0,27.0,8.0,1.0
2014,12,Hasakeh,0.0,0.0,0.0,0.0
2014,12,Homs,4.0,59.0,4.0,9.0
2014,12,Idlib,0.0,47.0,1.0,2.0
2014,12,Lattakia,1.0,5.0,0.0,0.0
2014,12,Quneitra,0.0,4.0,0.0,0.0
2014,12,Raqqa,0.0,3.0,0.0,1.0
2014,12,Sweida,0.0,1.0,0.0,0.0
2014,12,Tartous,0.0,0.0,0.0,0.0
2014,13,Aleppo,11.0,113.0,6.0,19.0
2014,13,Damascus,2.0,10.0,0.0,1.0
2014,13,Damascus Suburbs,7.0,73.0,5.0,9.0
2014,13,Daraa,8.0,39.0,6.0,7.0
2014,13,Deir Ezzor,0.0,20.0,0.0,1.0
2014,13,Hama,1.0,26.0,0.0,0.0
2014,13,Hasakeh,0.0,3.0,0.0,0.0
2014,13,Homs,1.0,38.0,0.0,1.0
2014,13,Idlib,5.0,41.0,3.0,11.0
2014,13,Lattakia,1.0,2.0,0.0,0.0
2014,13,Quneitra,0.0,3.0,0.0,0.0
2014,13,Raqqa,0.0,5.0,0.0,1.0
2014,13,Sweida,0.0,0.0,0.0,0.0
2014,13,Tartous,0.0,1.0,0.0,0.0
2014,14,Aleppo,23.0,97.0,14.0,27.0
2014,14,Damascus,2.0,40.0,1.0,3.0
2014,14,Damascus Suburbs,5.0,191.0,13.0,12.0
2014,14,Daraa,4.0,44.0,0.0,3.0
2014,14,Deir Ezzor,0.0,26.0,1.0,0.0
2014,14,Hama,6.0,36.0,4.0,4.0
2014,14,Hasakeh,0.0,1.0,0.0,0.0
2014,14,Homs,2.0,44.0,2.0,2.0
2014,14,Idlib,6.0,89.0,4.0,6.0
2014,14,Lattakia,0.0,4.0,0.0,0.0
2014,14,Quneitra,0.0,5.0,0.0,0.0
2014,14,Raqqa,0.0,1.0,0.0,0.0
2014,14,Sweida,0.0,0.0,0.0,0.0
2014,14,Tartous,0.0,2.0,0.0,0.0
2014,15,Aleppo,15.0,107.0,8.0,13.0
2014,15,Damascus,0.0,21.0,0.0,4.0
2014,15,Damascus Suburbs,22.0,183.0,2.0,17.0
2014,15,Daraa,3.0,46.0,0.0,1.0
2014,15,Deir Ezzor,0.0,81.0,1.0,0.0
2014,15,Hama,4.0,40.0,0.0,2.0
2014,15,Hasakeh,0.0,3.0,0.0,0.0
2014,15,Homs,9.0,37.0,3.0,16.0
2014,15,Idlib,5.0,51.0,5.0,1.0
2014,15,Lattakia,0.0,5.0,0.0,0.0
2014,15,Quneitra,0.0,6.0,0.0,0.0
2014,15,Raqqa,0.0,3.0,0.0,0.0
2014,15,Sweida,0.0,0.0,0.0,0.0
2014,15,Tartous,0.0,3.0,0.0,0.0
2014,16,Aleppo,21.0,177.0,11.0,34.0
2014,16,Damascus,1.0,25.0,0.0,2.0
2014,16,Damascus Suburbs,4.0,139.0,0.0,4.0
2014,16,Daraa,0.0,30.0,0.0,1.0
2014,16,Deir Ezzor,1.0,55.0,2.0,0.0
2014,16,Hama,1.0,12.0,0.0,0.0
2014,16,Hasakeh,0.0,1.0,0.0,1.0
2014,16,Homs,4.0,84.0,5.0,5.0
2014,16,Idlib,8.0,82.0,4.0,3.0
2014,16,Lattakia,0.0,4.0,0.0,0.0
2014,16,Quneitra,0.0,1.0,0.0,0.0
2014,16,Raqqa,0.0,4.0,0.0,0.0
2014,16,Sweida,0.0,0.0,0.0,0.0
2014,16,Tartous,0.0,0.0,0.0,0.0
2014,17,Aleppo,17.0,137.0,7.0,36.0
2014,17,Damascus,0.0,18.0,0.0,0.0
2014,17,Damascus Suburbs,5.0,77.0,3.0,9.0
2014,17,Daraa,2.0,56.0,0.0,7.0
2014,17,Deir Ezzor,1.0,23.0,0.0,1.0
2014,17,Hama,0.0,39.0,1.0,2.0
2014,17,Hasakeh,0.0,0.0,0.0,0.0
2014,17,Homs,4.0,42.0,0.0,3.0
2014,17,Idlib,3.0,40.0,10.0,5.0
2014,17,Lattakia,0.0,1.0,0.0,0.0
2014,17,Quneitra,1.0,9.0,0.0,1.0
2014,17,Raqqa,0.0,3.0,1.0,1.0
2014,17,Sweida,0.0,0.0,0.0,0.0
2014,17,Tartous,0.0,0.0,0.0,0.0
2014,18,Aleppo,20.0,148.0,28.0,32.0
2014,18,Damascus,1.0,21.0,2.0,0.0
2014,18,Damascus Suburbs,7.0,108.0,0.0,8.0
2014,18,Daraa,8.0,57.0,5.0,5.0
2014,18,Deir Ezzor,0.0,41.0,2.0,1.0
2014,18,Hama,5.0,30.0,1.0,4.0
2014,18,Hasakeh,0.0,1.0,0.0,0.0
2014,18,Homs,1.0,32.0,0.0,1.0
2014,18,Idlib,1.0,48.0,2.0,5.0
2014,18,Lattakia,0.0,3.0,0.0,0.0
2014,18,Quneitra,1.0,1.0,0.0,0.0
2014,18,Raqqa,0.0,2.0,0.0,7.0
2014,18,Sweida,0.0,0.0,0.0,0.0
2014,18,Tartous,0.0,0.0,0.0,0.0
2014,19,Aleppo,10.0,74.0,9.0,29.0
2014,19,Damascus,0.0,35.0,1.0,1.0
2014,19,Damascus Suburbs,6.0,104.0,2.0,10.0
2014,19,Daraa,9.0,67.0,4.0,11.0
2014,19,Deir Ezzor,2.0,116.0,1.0,0.0
2014,19,Hama,1.0,35.0,2.0,1.0
2014,19,Hasakeh,0.0,0.0,0.0,0.0
2014,19,Homs,2.0,25.0,0.0,0.0
2014,19,Idlib,4.0,46.0,4.0,10.0
2014,19,Lattakia,0.0,5.0,0.0,0.0
2014,19,Quneitra,0.0,9.0,0.0,0.0
2014,19,Raqqa,0.0,4.0,0.0,0.0
2014,19,Sweida,0.0,0.0,0.0,0.0
2014,19,Tartous,0.0,1.0,0.0,0.0
2014,20,Aleppo,11.0,110.0,10.0,17.0
2014,20,Damascus,1.0,16.0,1.0,1.0
2014,20,Damascus Suburbs,6.0,78.0,5.0,4.0
2014,20,Daraa,23.0,93.0,5.0,17.0
2014,20,Deir Ezzor,0.0,44.0,0.0,2.0
2014,20,Hama,6.0,59.0,4.0,8.0
2014,20,Hasakeh,0.0,0.0,0.0,0.0
2014,20,Homs,0.0,24.0,0.0,6.0
2014,20,Idlib,9.0,59.0,2.0,10.0
2014,20,Lattakia,0.0,7.0,0.0,0.0
2014,20,Quneitra,0.0,4.0,0.0,0.0
2014,20,Raqqa,0.0,0.0,0.0,0.0
2014,20,Sweida,0.0,0.0,0.0,0.0
2014,20,Tartous,0.0,3.0,0.0,0.0
2014,21,Aleppo,11.0,68.0,8.0,14.0
2014,21,Damascus,0.0,21.0,0.0,0.0
2014,21,Damascus Suburbs,6.0,85.0,6.0,7.0
2014,21,Daraa,4.0,39.0,0.0,4.0
2014,21,Deir Ezzor,1.0,51.0,0.0,0.0
2014,21,Hama,1.0,18.0,0.0,1.0
2014,21,Hasakeh,0.0,4.0,0.0,0.0
2014,21,Homs,2.0,23.0,0.0,0.0
2014,21,Idlib,4.0,42.0,0.0,1.0
2014,21,Lattakia,0.0,0.0,0.0,0.0
2014,21,Quneitra,1.0,3.0,0.0,0.0
2014,21,Raqqa,0.0,4.0,0.0,0.0
2014,21,Sweida,0.0,0.0,0.0,0.0
2014,21,Tartous,0.0,0.0,0.0,0.0
2014,22,Aleppo,26.0,168.0,10.0,36.0
2014,22,Damascus,0.0,19.0,1.0,1.0
2014,22,Damascus Suburbs,3.0,78.0,8.0,5.0
2014,22,Daraa,1.0,28.0,1.0,3.0
2014,22,Deir Ezzor,0.0,19.0,0.0,0.0
2014,22,Hama,1.0,33.0,0.0,2.0
2014,22,Hasakeh,0.0,0.0,0.0,0.0
2014,22,Homs,4.0,37.0,0.0,2.0
2014,22,Idlib,1.0,61.0,1.0,5.0
2014,22,Lattakia,0.0,1.0,0.0,0.0
2014,22,Quneitra,0.0,1.0,0.0,0.0
2014,22,Raqqa,0.0,6.0,0.0,0.0
2014,22,Sweida,0.0,0.0,0.0,0.0
2014,22,Tartous,0.0,0.0,0.0,0.0
2014,23,Aleppo,18.0,98.0,16.0,17.0
2014,23,Damascus,2.0,26.0,0.0,0.0
2014,23,Damascus Suburbs,9.0,141.0,6.0,13.0
2014,23,Daraa,3.0,25.0,0.0,1.0
2014,23,Deir Ezzor,2.0,67.0,0.0,1.0
2014,23,Hama,3.0,20.0,2.0,1.0
2014,23,Hasakeh,1.0,0.0,0.0,0.0
2014,23,Homs,3.0,45.0,0.0,3.0
2014,23,Idlib,1.0,31.0,2.0,6.0
2014,23,Lattakia,0.0,1.0,0.0,0.0
2014,23,Quneitra,0.0,1.0,0.0,0.0
2014,23,Raqqa,0.0,1.0,0.0,0.0
2014,23,Sweida,0.0,0.0,0.0,0.0
2014,23,Tartous,0.0,0.0,0.0,1.0
2014,24,Aleppo,23.0,98.0,5.0,24.0
2014,24,Damascus,0.0,25.0,1.0,2.0
2014,24,Damascus Suburbs,15.0,129.0,13.0,24.0
2014,24,Daraa,2.0,73.0,2.0,3.0
2014,24,Deir Ezzor,0.0,45.0,0.0,0.0
2014,24,Hama,10.0,35.0,4.0,2.0
2014,24,Hasakeh,0.0,0.0,0.0,0.0
2014,24,Homs,6.0,74.0,0.0,1.0
2014,24,Idlib,4.0,64.0,0.0,7.0
2014,24,Lattakia,0.0,1.0,0.0,0.0
2014,24,Quneitra,0.0,14.0,0.0,0.0
2014,24,Raqqa,0.0,4.0,0.0,4.0
2014,24,Sweida,0.0,0.0,0.0,0.0
2014,24,Tartous,0.0,0.0,0.0,0.0
2014,25,Aleppo,14.0,122.0,9.0,23.0
2014,25,Damascus,1.0,21.0,0.0,2.0
2014,25,Damascus Suburbs,6.0,80.0,9.0,11.0
2014,25,Daraa,3.0,36.0,10.0,11.0
2014,25,Deir Ezzor,1.0,39.0,0.0,1.0
2014,25,Hama,1.0,18.0,0.0,0.0
2014,25,Hasakeh,0.0,2.0,0.0,0.0
2014,25,Homs,4.0,42.0,2.0,3.0
2014,25,Idlib,2.0,37.0,3.0,4.0
2014,25,Lattakia,0.0,3.0,0.0,0.0
2014,25,Quneitra,0.0,4.0,0.0,0.0
2014,25,Raqqa,0.0,7.0,0.0,0.0
2014,25,Sweida,0.0,2.0,0.0,0.0
2014,25,Tartous,0.0,0.0,0.0,0.0
2014,26,Aleppo,10.0,61.0,9.0,13.0
2014,26,Damascus,1.0,12.0,0.0,0.0
2014,26,Damascus Suburbs,5.0,70.0,8.0,16.0
2014,26,Daraa,3.0,29.0,0.0,1.0
2014,26,Deir Ezzor,1.0,38.0,0.0,2.0
2014,26,Hama,2.0,21.0,2.0,1.0
2014,26,Hasakeh,0.0,0.0,0.0,0.0
2014,26,Homs,0.0,60.0,6.0,3.0
2014,26,Idlib,5.0,66.0,0.0,9.0
2014,26,Lattakia,0.0,2.0,0.0,0.0
2014,26,Quneitra,0.0,0.0,0.0,0.0
2014,26,Raqqa,8.0,16.0,1.0,4.0
2014,26,Sweida,0.0,0.0,0.0,0.0
2014,26,Tartous,0.0,1.0,0.0,0.0
2014,27,Aleppo,5.0,50.0,2.0,9.0
2014,27,Damascus,0.0,9.0,0.0,1.0
2014,27,Damascus Suburbs,2.0,68.0,0.0,6.0
2014,27,Daraa,2.0,33.0,6.0,4.0
2014,27,Deir Ezzor,11.0,37.0,1.0,5.0
2014,27,Hama,3.0,34.0,3.0,4.0
2014,27,Hasakeh,0.0,0.0,0.0,0.0
2014,27,Homs,1.0,28.0,1.0,0.0
2014,27,Idlib,1.0,35.0,0.0,2.0
2014,27,Lattakia,0.0,1.0,0.0,0.0
2014,27,Quneitra,0.0,0.0,0.0,0.0
2014,27,Raqqa,0.0,2.0,0.0,0.0
2014,27,Sweida,0.0,0.0,0.0,0.0
2014,27,Tartous,0.0,0.0,0.0,0.0
2014,28,Aleppo,11.0,73.0,8.0,6.0
2014,28,Damascus,1.0,10.0,0.0,1.0
2014,28,Damascus Suburbs,4.0,90.0,3.0,5.0
2014,28,Daraa,4.0,51.0,0.0,6.0
2014,28,Deir Ezzor,0.0,14.0,0.0,0.0
2014,28,Hama,0.0,21.0,0.0,0.0
2014,28,Hasakeh,0.0,0.0,0.0,0.0
2014,28,Homs,0.0,27.0,1.0,4.0
2014,28,Idlib,1.0,50.0,0.0,3.0
2014,28,Lattakia,0.0,0.0,0.0,0.0
2014,28,Quneitra,0.0,7.0,0.0,0.0
2014,28,Raqqa,0.0,1.0,0.0,0.0
2014,28,Sweida,0.0,0.0,0.0,0.0
2014,28,Tartous,0.0,0.0,0.0,0.0
2014,29,Aleppo,9.0,70.0,8.0,15.0
2014,29,Damascus,0.0,14.0,0.0,0.0
2014,29,Damascus Suburbs,4.0,58.0,3.0,5.0
2014,29,Daraa,9.0,52.0,6.0,5.0
2014,29,Deir Ezzor,1.0,15.0,0.0,4.0
2014,29,Hama,3.0,43.0,3.0,3.0
2014,29,Hasakeh,1.0,9.0,0.0,0.0
2014,29,Homs,1.0,17.0,1.0,0.0
2014,29,Idlib,2.0,107.0,1.0,6.0
2014,29,Lattakia,0.0,2.0,0.0,0.0
2014,29,Quneitra,0.0,2.0,1.0,0.0
2014,29,Raqqa,0.0,1.0,0.0,0.0
2014,29,Sweida,0.0,0.0,0.0,0.0
2014,29,Tartous,0.0,0.0,0.0,0.0
2014,30,Aleppo,14.0,95.0,23.0,14.0
2014,30,Damascus,0.0,21.0,0.0,1.0
2014,30,Damascus Suburbs,10.0,80.0,8.0,12.0
2014,30,Daraa,12.0,85.0,6.0,2.0
2014,30,Deir Ezzor,0.0,16.0,3.0,0.0
2014,30,Hama,3.0,52.0,0.0,6.0
2014,30,Hasakeh,0.0,6.0,0.0,0.0
2014,30,Homs,0.0,20.0,0.0,3.0
2014,30,Idlib,4.0,44.0,2.0,2.0
2014,30,Lattakia,0.0,2.0,0.0,0.0
2014,30,Quneitra,0.0,2.0,0.0,0.0
2014,30,Raqqa,0.0,4.0,0.0,0.0
2014,30,Sweida,0.0,0.0,0.0,0.0
2014,30,Tartous,0.0,2.0,0.0,2.0
2014,31,Aleppo,16.0,89.0,5.0,5.0
2014,31,Damascus,1.0,13.0,0.0,1.0
2014,31,Damascus Suburbs,15.0,124.0,4.0,22.0
2014,31,Daraa,4.0,33.0,6.0,14.0
2014,31,Deir Ezzor,0.0,23.0,0.0,0.0
2014,31,Hama,4.0,23.0,3.0,7.0
2014,31,Hasakeh,1.0,1.0,4.0,0.0
2014,31,Homs,2.0,18.0,1.0,1.0
2014,31,Idlib,6.0,30.0,4.0,4.0
2014,31,Lattakia,0.0,1.0,0.0,0.0
2014,31,Quneitra,0.0,0.0,0.0,2.0
2014,31,Raqqa,0.0,3.0,0.0,1.0
2014,31,Sweida,0.0,2.0,0.0,0.0
2014,31,Tartous,1.0,0.0,0.0,0.0
2014,32,Aleppo,8.0,54.0,1.0,9.0
2014,32,Damascus,1.0,26.0,1.0,1.0
2014,32,Damascus Suburbs,5.0,53.0,0.0,3.0
2014,32,Daraa,1.0,34.0,2.0,5.0
2014,32,Deir Ezzor,4.0,21.0,0.0,2.0
2014,32,Hama,2.0,29.0,0.0,6.0
2014,32,Hasakeh,0.0,2.0,0.0,0.0
2014,32,Homs,2.0,17.0,3.0,1.0
2014,32,Idlib,0.0,21.0,1.0,2.0
2014,32,Lattakia,0.0,2.0,0.0,0.0
2014,32,Quneitra,0.0,2.0,0.0,0.0
2014,32,Raqqa,1.0,3.0,1.0,3.0
2014,32,Sweida,0.0,0.0,0.0,0.0
2014,32,Tartous,0.0,0.0,0.0,0.0
2014,33,Aleppo,9.0,61.0,7.0,15.0
2014,33,Damascus,1.0,11.0,0.0,1.0
2014,33,Damascus Suburbs,0.0,89.0,0.0,1.0
2014,33,Daraa,2.0,35.0,1.0,6.0
2014,33,Deir Ezzor,1.0,118.0,0.0,2.0
2014,33,Hama,5.0,24.0,0.0,1.0
2014,33,Hasakeh,0.0,4.0,0.0,0.0
2014,33,Homs,6.0,31.0,4.0,11.0
2014,33,Idlib,1.0,39.0,0.0,2.0
2014,33,Lattakia,0.0,0.0,0.0,0.0
2014,33,Quneitra,0.0,1.0,0.0,0.0
2014,33,Raqqa,0.0,0.0,0.0,0.0
2014,33,Sweida,0.0,0.0,0.0,0.0
2014,33,Tartous,0.0,1.0,0.0,0.0
2014,34,Aleppo,1.0,34.0,1.0,16.0
2014,34,Damascus,0.0,20.0,0.0,0.0
2014,34,Damascus Suburbs,6.0,72.0,4.0,8.0
2014,34,Daraa,1.0,42.0,4.0,4.0
2014,34,Deir Ezzor,1.0,25.0,0.0,0.0
2014,34,Hama,1.0,33.0,6.0,3.0
2014,34,Hasakeh,0.0,2.0,0.0,0.0
2014,34,Homs,4.0,33.0,0.0,2.0
2014,34,Idlib,0.0,17.0,1.0,1.0
2014,34,Lattakia,0.0,4.0,0.0,0.0
2014,34,Quneitra,0.0,5.0,0.0,0.0
2014,34,Raqqa,2.0,15.0,1.0,2.0
2014,34,Sweida,0.0,0.0,0.0,0.0
2014,34,Tartous,0.0,1.0,0.0,0.0
2014,35,Aleppo,21.0,63.0,9.0,21.0
2014,35,Damascus,2.0,12.0,0.0,1.0
2014,35,Damascus Suburbs,12.0,94.0,3.0,5.0
2014,35,Daraa,2.0,36.0,2.0,3.0
2014,35,Deir Ezzor,0.0,39.0,0.0,2.0
2014,35,Hama,6.0,48.0,5.0,12.0
2014,35,Hasakeh,1.0,2.0,0.0,0.0
2014,35,Homs,6.0,38.0,4.0,1.0
2014,35,Idlib,7.0,36.0,10.0,16.0
2014,35,Lattakia,0.0,0.0,0.0,0.0
2014,35,Quneitra,1.0,8.0,0.0,0.0
2014,35,Raqqa,0.0,0.0,3.0,7.0
2014,35,Sweida,0.0,1.0,0.0,0.0
2014,35,Tartous,0.0,0.0,0.0,0.0
2014,36,Aleppo,5.0,57.0,2.0,5.0
2014,36,Damascus,2.0,41.0,2.0,1.0
2014,36,Damascus Suburbs,6.0,75.0,3.0,9.0
2014,36,Daraa,1.0,47.0,0.0,1.0
2014,36,Deir Ezzor,12.0,37.0,11.0,10.0
2014,36,Hama,3.0,59.0,3.0,11.0
2014,36,Hasakeh,0.0,4.0,0.0,0.0
2014,36,Homs,11.0,66.0,4.0,12.0
2014,36,Idlib,11.0,72.0,5.0,1.0
2014,36,Lattakia,0.0,0.0,0.0,0.0
2014,36,Quneitra,0.0,18.0,0.0,0.0
2014,36,Raqqa,23.0,62.0,0.0,3.0
2014,36,Sweida,0.0,0.0,0.0,0.0
2014,36,Tartous,0.0,0.0,0.0,0.0
2014,37,Aleppo,3.0,61.0,0.0,8.0
2014,37,Damascus,2.0,13.0,1.0,1.0
2014,37,Damascus Suburbs,20.0,157.0,5.0,29.0
2014,37,Daraa,0.0,32.0,2.0,3.0
2014,37,Deir Ezzor,6.0,10.0,3.0,2.0
2014,37,Hama,7.0,52.0,4.0,2.0
2014,37,Hasakeh,1.0,3.0,0.0,0.0
2014,37,Homs,2.0,29.0,3.0,2.0
2014,37,Idlib,5.0,30.0,2.0,8.0
2014,37,Lattakia,0.0,5.0,0.0,0.0
2014,37,Quneitra,0.0,3.0,0.0,0.0
2014,37,Raqqa,1.0,4.0,0.0,0.0
2014,37,Sweida,0.0,0.0,0.0,0.0
2014,37,Tartous,0.0,2.0,0.0,0.0
2014,38,Aleppo,28.0,95.0,11.0,16.0
2014,38,Damascus,1.0,15.0,0.0,0.0
2014,38,Damascus Suburbs,8.0,127.0,2.0,14.0
2014,38,Daraa,0.0,27.0,0.0,6.0
2014,38,Deir Ezzor,1.0,23.0,3.0,5.0
2014,38,Hama,2.0,47.0,2.0,5.0
2014,38,Hasakeh,1.0,10.0,1.0,1.0
2014,38,Homs,5.0,47.0,5.0,12.0
2014,38,Idlib,18.0,50.0,22.0,12.0
2014,38,Lattakia,0.0,5.0,0.0,0.0
2014,38,Quneitra,0.0,20.0,0.0,0.0
2014,38,Raqqa,0.0,4.0,0.0,0.0
2014,38,Sweida,0.0,0.0,0.0,0.0
2014,38,Tartous,0.0,0.0,0.0,0.0
2014,39,Aleppo,1.0,21.0,0.0,3.0
2014,39,Damascus,0.0,14.0,0.0,1.0
2014,39,Damascus Suburbs,9.0,111.0,2.0,3.0
2014,39,Daraa,4.0,17.0,1.0,2.0
2014,39,Deir Ezzor,2.0,12.0,2.0,0.0
2014,39,Hama,1.0,29.0,0.0,0.0
2014,39,Hasakeh,0.0,6.0,0.0,0.0
2014,39,Homs,2.0,11.0,1.0,0.0
